Query,Hotel,Relevance Score
Where can I stay that fits a minimalist travel style?,usa_new york city_the_london_nyc,2
Where can I stay that fits a minimalist travel style?,usa_new york city_library_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_ritz_carlton_battery_park,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_31,3
Where can I stay that fits a minimalist travel style?,usa_new york city_hudson_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_benjamin,1
Where can I stay that fits a minimalist travel style?,usa_new york city_le_parker_meridien,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_alex_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_iroquois,1
Where can I stay that fits a minimalist travel style?,usa_new york city_tribeca_grand_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_amsterdam_court_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_millennium_un_plaza_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_41_at_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_excelsior_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_residence_inn_by_marriott_times_square_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hilton_garden_inn_new_york_west_35th,1
Where can I stay that fits a minimalist travel style?,usa_new york city_doubletree_metropolitan_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_chelsea_lodge,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hilton_garden_inn_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_w_new_york_times_square,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_muse_hotel_new_york_a_kimpton_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_blue_moon_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_new_york_marriott_downtown,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hilton_garden_inn_chelsea,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_chandler,1
Where can I stay that fits a minimalist travel style?,usa_new york city_intercontinental_the_barclay_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_bryant_park,2
Where can I stay that fits a minimalist travel style?,usa_new york city_sofitel_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_washington_square_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_astor_on_the_park,2
Where can I stay that fits a minimalist travel style?,usa_new york city_la_quinta_manhattan,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_lucerne_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_washington_jefferson_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_affinia_50,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_giraffe,1
Where can I stay that fits a minimalist travel style?,usa_new york city_roger_williams_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_new_york_marriott_east_side,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hilton_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_affinia_dumont,1
Where can I stay that fits a minimalist travel style?,usa_new york city_soho_grand_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_on_rivington,2
Where can I stay that fits a minimalist travel style?,usa_new york city_gramercy_park_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_herald_square_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_jumeirah_essex_house,1
Where can I stay that fits a minimalist travel style?,usa_new york city_thirty_thirty_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_salisbury_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_kitano_new_york,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_373,3
Where can I stay that fits a minimalist travel style?,usa_new york city_night_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_wyndham_garden_hotel_times_square_south,1
Where can I stay that fits a minimalist travel style?,usa_new york city_70_park_avenue_hotel_a_kimpton_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_eastgate_tower,1
Where can I stay that fits a minimalist travel style?,usa_new york city_empire_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_affinia_shelburne,1
Where can I stay that fits a minimalist travel style?,usa_new york city_dream,2
Where can I stay that fits a minimalist travel style?,usa_new york city_grand_hyatt_new_york,0
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_metro,2
Where can I stay that fits a minimalist travel style?,usa_new york city_park_south_hotel,3
Where can I stay that fits a minimalist travel style?,usa_new york city_park_79_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_four_points_by_sheraton_manhattan_chelsea,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_time,2
Where can I stay that fits a minimalist travel style?,usa_new york city_holiday_inn_express_new_york_city_fifth_ave,1
Where can I stay that fits a minimalist travel style?,usa_new york city_mandarin_oriental_new_york,2
Where can I stay that fits a minimalist travel style?,usa_new york city_affinia_manhattan,1
Where can I stay that fits a minimalist travel style?,usa_new york city_algonquin_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_club_quarters_downtown,2
Where can I stay that fits a minimalist travel style?,usa_new york city_moderne_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_new_yorker_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_casablanca_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_doubletree_guest_suites_times_square,0
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_st_james,3
Where can I stay that fits a minimalist travel style?,usa_new york city_the_maritime_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_6_columbus,2
Where can I stay that fits a minimalist travel style?,usa_new york city_holiday_inn_midtown_57th_st,1
Where can I stay that fits a minimalist travel style?,usa_new york city_club_quarters_midtown,2
Where can I stay that fits a minimalist travel style?,usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_blakely_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_skyline_hotel,0
Where can I stay that fits a minimalist travel style?,usa_new york city_new_york_palace_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_wingate_by_wyndham_manhattan_midtown,2
Where can I stay that fits a minimalist travel style?,usa_new york city_affinia_gardens,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hilton_times_square,0
Where can I stay that fits a minimalist travel style?,usa_new york city_milford_plaza_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_mansfield,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_marcel_at_gramercy,2
Where can I stay that fits a minimalist travel style?,usa_new york city_travel_inn_hotel_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_americana_inn,2
Where can I stay that fits a minimalist travel style?,usa_new york city_econo_lodge_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_wellington_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_bentley_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_belvedere,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_grand_union,1
Where can I stay that fits a minimalist travel style?,usa_new york city_holiday_inn_manhattan_downtown_soho,1
Where can I stay that fits a minimalist travel style?,usa_new york city_omni_berkshire_place,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_indigo_new_york_city_chelsea,2
Where can I stay that fits a minimalist travel style?,usa_new york city_best_western_hospitality_house,1
Where can I stay that fits a minimalist travel style?,usa_new york city_best_western_bowery_hanbee_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_chelsea_pines_inn,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_newton,2
Where can I stay that fits a minimalist travel style?,usa_new york city_414_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hampton_inn_new_york_seaport_financial_district,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_shoreham,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_roosevelt_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_new_york_helmsley,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_hampton_inn_times_square_north,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_bowery_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_murray_hill_east_suites,1
Where can I stay that fits a minimalist travel style?,usa_new york city_san_carlos_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_new_york_marriott_marquis,0
Where can I stay that fits a minimalist travel style?,usa_new york city_park_central,1
Where can I stay that fits a minimalist travel style?,usa_new york city_renaissance_new_york_hotel_times_square,0
Where can I stay that fits a minimalist travel style?,usa_new york city_the_kimberly_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_comfort_inn_manhattan,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_hotel_at_times_square,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_michelangelo_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_roger_smith_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hampton_inn_manhattan_chelsea,1
Where can I stay that fits a minimalist travel style?,usa_new york city_city_club_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_waldorf_astoria,0
Where can I stay that fits a minimalist travel style?,usa_new york city_wolcott_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_gild_hall,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_stanford,2
Where can I stay that fits a minimalist travel style?,usa_new york city_smyth_hotel_a_thompson_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_novotel_new_york_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_holiday_inn_express_nyc_madison_square_garden,1
Where can I stay that fits a minimalist travel style?,usa_new york city_radisson_martinique_on_broadway,1
Where can I stay that fits a minimalist travel style?,usa_new york city_sheraton_new_york_hotel_towers,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_carlton,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hampton_inn_madison_square_garden,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_milburn_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_standard_new_york,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_helmsley_park_lane,0
Where can I stay that fits a minimalist travel style?,usa_new york city_the_hotel_91,2
Where can I stay that fits a minimalist travel style?,usa_new york city_clarion_collection_the_solita_soho_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_broadway_plaza_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_w_new_york_the_court,2
Where can I stay that fits a minimalist travel style?,usa_new york city_fitzpatrick_grand_central_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_flatotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_westin_new_york_at_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_millennium_hotel_broadway,1
Where can I stay that fits a minimalist travel style?,usa_new york city_ramada_eastside,1
Where can I stay that fits a minimalist travel style?,usa_new york city_warwick_new_york_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,1
Where can I stay that fits a minimalist travel style?,usa_new york city_bedford_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_w_new_york_union_square,2
Where can I stay that fits a minimalist travel style?,queries_new,1
Where can I stay that fits a minimalist travel style?,usa_new york city_vincci_avalon,1
Where can I stay that fits a minimalist travel style?,usa_new york city_four_points_by_sheraton_manhattan_soho_village,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_manhattan_club,1
Where can I stay that fits a minimalist travel style?,usa_new york city_royalton_hotel_new_york_city,2
Where can I stay that fits a minimalist travel style?,usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,1
Where can I stay that fits a minimalist travel style?,usa_new york city_da_vinci_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_ritz_carlton_new_york_central_park,0
Where can I stay that fits a minimalist travel style?,usa_new york city_comfort_inn_chelsea,1
Where can I stay that fits a minimalist travel style?,usa_new york city_w_new_york_the_tuscany,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hampton_inn_manhattan_soho,2
Where can I stay that fits a minimalist travel style?,usa_new york city_inn_new_york_city,1
Where can I stay that fits a minimalist travel style?,usa_new york city_courtyard_new_york_manhattan_fifth_avenue,1
Where can I stay that fits a minimalist travel style?,usa_new york city_helmsley_middletowne_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_deauville,2
Where can I stay that fits a minimalist travel style?,usa_new york city_crowne_plaza_times_square_manhattan,1
Where can I stay that fits a minimalist travel style?,usa_new york city_stay,2
Where can I stay that fits a minimalist travel style?,usa_new york city_tudor_hotel_at_the_united_nations,1
Where can I stay that fits a minimalist travel style?,usa_new york city_loews_regency_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_fitzpatrick_manhattan,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_franklin,1
Where can I stay that fits a minimalist travel style?,usa_new york city_murray_hill_inn,2
Where can I stay that fits a minimalist travel style?,usa_new york city_60_thompson,2
Where can I stay that fits a minimalist travel style?,usa_new york city_buckingham_hotel,0
Where can I stay that fits a minimalist travel style?,usa_new york city_club_quarters_rockefeller_center,2
Where can I stay that fits a minimalist travel style?,usa_new york city_trump_international_hotel_and_tower,1
Where can I stay that fits a minimalist travel style?,usa_new york city_woogo_central_park,2
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_wales,1
Where can I stay that fits a minimalist travel style?,usa_new york city_chelsea_savoy_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_peninsula_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_carlton_arms,0
Where can I stay that fits a minimalist travel style?,usa_new york city_comfort_inn_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_thompson_les,2
Where can I stay that fits a minimalist travel style?,usa_new york city_four_seasons_hotel_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_morgans_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_rockefeller_center_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_best_western_seaport_inn_downtown,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hampton_inn_35th_st_empire_state_building,1
Where can I stay that fits a minimalist travel style?,usa_new york city_best_western_convention_center_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_dylan_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_cooper_square_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_crosby_street_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_wall_street_inn,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_jane,2
Where can I stay that fits a minimalist travel style?,usa_new york city_greenwich_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_mercer_hotel,3
Where can I stay that fits a minimalist travel style?,usa_new york city_the_mave,2
Where can I stay that fits a minimalist travel style?,usa_new york city_comfort_inn_midtown_west_convention_center,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_plaza,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_gem_hotel_midtown_west,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_helmsley_carlton_house,1
Where can I stay that fits a minimalist travel style?,usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,2
Where can I stay that fits a minimalist travel style?,usa_new york city_off_soho_suites,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_reserve,2
Where can I stay that fits a minimalist travel style?,usa_new york city_four_points_by_sheraton_midtown_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_ace_hotel_nyc,2
Where can I stay that fits a minimalist travel style?,usa_new york city_comfort_inn_manhattan_bridge,1
Where can I stay that fits a minimalist travel style?,usa_new york city_aka_united_nations,2
Where can I stay that fits a minimalist travel style?,usa_new york city_lafayette_house,1
Where can I stay that fits a minimalist travel style?,usa_new york city_renaissance_new_york_hotel_57,1
Where can I stay that fits a minimalist travel style?,usa_new york city_envoy_club,2
Where can I stay that fits a minimalist travel style?,usa_new york city_duane_street_hotel,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_french_quarters_guest_apartments,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hilton_garden_inn_tribeca,1
Where can I stay that fits a minimalist travel style?,usa_new york city_ink48_a_kimpton_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_marmara_manhattan_luxury_hotel_residence,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_pierre,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_east_houston,2
Where can I stay that fits a minimalist travel style?,usa_new york city_chambers_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_gem_hotel_soho,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_st_regis_hotel_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_sherry_netherland_hotel,0
Where can I stay that fits a minimalist travel style?,usa_new york city_waldorf_towers,0
Where can I stay that fits a minimalist travel style?,usa_new york city_doubletree_hotel_chelsea_new_york_city,1
Where can I stay that fits a minimalist travel style?,usa_new york city_candlewood_suites_new_york_city_times_square,2
Where can I stay that fits a minimalist travel style?,usa_new york city_plaza_athenee_hotel,0
Where can I stay that fits a minimalist travel style?,usa_new york city_lowell_hotel,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_gem_hotel_chelsea,2
Where can I stay that fits a minimalist travel style?,usa_new york city_eurostars_wall_street,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_surrey,1
Where can I stay that fits a minimalist travel style?,usa_new york city_soho_house_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_west_57th_street_by_hilton_club,1
Where can I stay that fits a minimalist travel style?,usa_new york city_comfort_inn_midtown_manhattan,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_carlyle_a_rosewood_hotel,0
Where can I stay that fits a minimalist travel style?,usa_new york city_hampton_inn_manhattan_times_square_south,1
Where can I stay that fits a minimalist travel style?,usa_new york city_carvi_hotel_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_phillips_club,2
Where can I stay that fits a minimalist travel style?,usa_new york city_holiday_inn_express_new_york_city_times_square,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_inn_at_irving_place,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_mark,2
Where can I stay that fits a minimalist travel style?,usa_new york city_seafarers_international_house,2
Where can I stay that fits a minimalist travel style?,usa_new york city_the_sylvan_guest_house,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hilton_club_new_york,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_lombardy,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_premier,1
Where can I stay that fits a minimalist travel style?,usa_new york city_hotel_99,1
Where can I stay that fits a minimalist travel style?,usa_new york city_the_grant_hotel,0
Where can I stay that fits a minimalist travel style?,usa_new york city_3_west_club,1
What hotels are best for early risers?,usa_new york city_residence_inn_by_marriott_times_square_new_york,1
What hotels are best for early risers?,usa_new york city_red_roof_inn_manhattan,2
What hotels are best for early risers?,usa_new york city_room_mate_grace,1
What hotels are best for early risers?,usa_new york city_the_hampton_inn_times_square_north,2
What hotels are best for early risers?,usa_new york city_embassy_suites_hotel_new_york_city,2
What hotels are best for early risers?,usa_new york city_courtyard_new_york_manhattan_midtown_east,2
What hotels are best for early risers?,usa_new york city_new_york_marriott_east_side,1
What hotels are best for early risers?,usa_new york city_hilton_garden_inn_times_square,1
What hotels are best for early risers?,usa_new york city_comfort_inn_midtown,2
What hotels are best for early risers?,usa_new york city_library_hotel,2
What hotels are best for early risers?,usa_new york city_hilton_times_square,1
What hotels are best for early risers?,usa_new york city_hotel_elysee,2
What hotels are best for early risers?,usa_new york city_holiday_inn_express_new_york_city_fifth_ave,1
What hotels are best for early risers?,usa_new york city_millenium_hilton,1
What hotels are best for early risers?,usa_new york city_doubletree_guest_suites_times_square,0
What hotels are best for early risers?,usa_new york city_hotel_metro,2
What hotels are best for early risers?,usa_new york city_hilton_new_york,0
What hotels are best for early risers?,usa_new york city_ritz_carlton_battery_park,0
What hotels are best for early risers?,usa_new york city_le_parker_meridien,1
What hotels are best for early risers?,usa_new york city_holiday_inn_express_nyc_madison_square_garden,2
What hotels are best for early risers?,usa_new york city_new_york_marriott_downtown,0
What hotels are best for early risers?,usa_new york city_hotel_beacon,0
What hotels are best for early risers?,usa_new york city_salisbury_hotel,2
What hotels are best for early risers?,usa_new york city_hotel_mela,0
What hotels are best for early risers?,usa_new york city_grand_hyatt_new_york,0
What hotels are best for early risers?,usa_new york city_new_york_marriott_marquis,1
What hotels are best for early risers?,usa_new york city_the_blakely_new_york,1
What hotels are best for early risers?,usa_new york city_washington_square_hotel,1
What hotels are best for early risers?,usa_new york city_the_westin_new_york_at_times_square,1
What hotels are best for early risers?,usa_new york city_hotel_41_at_times_square,1
What hotels are best for early risers?,usa_new york city_hilton_garden_inn_new_york_west_35th,1
What hotels are best for early risers?,usa_new york city_mandarin_oriental_new_york,2
What hotels are best for early risers?,usa_new york city_wingate_by_wyndham_manhattan_midtown,2
What hotels are best for early risers?,usa_new york city_hotel_giraffe,1
What hotels are best for early risers?,usa_new york city_hotel_stanford,1
What hotels are best for early risers?,usa_new york city_park_south_hotel,2
What hotels are best for early risers?,usa_new york city_the_bryant_park,1
What hotels are best for early risers?,usa_new york city_bentley_hotel,1
What hotels are best for early risers?,usa_new york city_affinia_50,0
What hotels are best for early risers?,usa_new york city_omni_berkshire_place,2
What hotels are best for early risers?,usa_new york city_holiday_inn_midtown_57th_st,0
What hotels are best for early risers?,usa_new york city_sofitel_new_york,1
What hotels are best for early risers?,usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,2
What hotels are best for early risers?,usa_new york city_roger_williams_hotel,0
What hotels are best for early risers?,usa_new york city_casablanca_hotel,1
What hotels are best for early risers?,usa_new york city_hotel_on_rivington,1
What hotels are best for early risers?,usa_new york city_millennium_un_plaza_hotel,1
What hotels are best for early risers?,usa_new york city_comfort_inn_manhattan,1
What hotels are best for early risers?,usa_new york city_crowne_plaza_times_square_manhattan,0
What hotels are best for early risers?,usa_new york city_intercontinental_the_barclay_new_york,2
What hotels are best for early risers?,usa_new york city_doubletree_metropolitan_hotel,0
What hotels are best for early risers?,usa_new york city_cosmopolitan_hotel_tribeca,2
What hotels are best for early risers?,usa_new york city_night_hotel,1
What hotels are best for early risers?,usa_new york city_on_the_ave_hotel,1
What hotels are best for early risers?,usa_new york city_the_waldorf_astoria,1
What hotels are best for early risers?,usa_new york city_hilton_garden_inn_chelsea,0
What hotels are best for early risers?,usa_new york city_wolcott_hotel,1
What hotels are best for early risers?,queries_new,0
What hotels are best for early risers?,usa_new york city_the_hotel_at_times_square,2
What hotels are best for early risers?,usa_new york city_70_park_avenue_hotel_a_kimpton_hotel,1
What hotels are best for early risers?,usa_new york city_novotel_new_york_times_square,0
What hotels are best for early risers?,usa_new york city_sheraton_new_york_hotel_towers,0
What hotels are best for early risers?,usa_new york city_renaissance_new_york_hotel_times_square,2
What hotels are best for early risers?,usa_new york city_the_new_york_helmsley,0
What hotels are best for early risers?,usa_new york city_hotel_chandler,1
What hotels are best for early risers?,usa_new york city_the_benjamin,3
What hotels are best for early risers?,usa_new york city_w_new_york_times_square,1
What hotels are best for early risers?,usa_new york city_new_york_palace_hotel,2
What hotels are best for early risers?,usa_new york city_the_belvedere,1
What hotels are best for early risers?,usa_new york city_broadway_plaza_hotel,0
What hotels are best for early risers?,usa_new york city_excelsior_hotel,0
What hotels are best for early risers?,usa_new york city_la_quinta_manhattan,1
What hotels are best for early risers?,usa_new york city_park_central,0
What hotels are best for early risers?,usa_new york city_hampton_inn_manhattan_chelsea,2
What hotels are best for early risers?,usa_new york city_the_muse_hotel_new_york_a_kimpton_hotel,0
What hotels are best for early risers?,usa_new york city_travel_inn_hotel_new_york,0
What hotels are best for early risers?,usa_new york city_best_western_hospitality_house,0
What hotels are best for early risers?,usa_new york city_the_kimberly_hotel,1
What hotels are best for early risers?,usa_new york city_radisson_martinique_on_broadway,0
What hotels are best for early risers?,usa_new york city_millennium_hotel_broadway,0
What hotels are best for early risers?,usa_new york city_eastgate_tower,1
What hotels are best for early risers?,usa_new york city_the_mansfield,2
What hotels are best for early risers?,usa_new york city_beekman_tower_hotel,0
What hotels are best for early risers?,usa_new york city_affinia_shelburne,1
What hotels are best for early risers?,usa_new york city_san_carlos_hotel,1
What hotels are best for early risers?,usa_new york city_hotel_newton,1
What hotels are best for early risers?,usa_new york city_hampton_inn_madison_square_garden,2
What hotels are best for early risers?,usa_new york city_hotel_gansevoort,0
What hotels are best for early risers?,usa_new york city_wyndham_garden_hotel_times_square_south,2
What hotels are best for early risers?,usa_new york city_best_western_bowery_hanbee_hotel,1
What hotels are best for early risers?,usa_new york city_hotel_st_james,0
What hotels are best for early risers?,usa_new york city_414_hotel,1
What hotels are best for early risers?,usa_new york city_the_roosevelt_hotel,0
What hotels are best for early risers?,usa_new york city_the_shoreham,0
What hotels are best for early risers?,usa_new york city_wellington_hotel,1
What hotels are best for early risers?,usa_new york city_the_michelangelo_hotel,1
What hotels are best for early risers?,usa_new york city_chelsea_pines_inn,0
What hotels are best for early risers?,usa_new york city_vincci_avalon,2
What hotels are best for early risers?,usa_new york city_flatotel,1
What hotels are best for early risers?,usa_new york city_empire_hotel,1
What hotels are best for early risers?,usa_new york city_skyline_hotel,0
What hotels are best for early risers?,usa_new york city_club_quarters_downtown,0
What hotels are best for early risers?,usa_new york city_the_ritz_carlton_new_york_central_park,2
What hotels are best for early risers?,usa_new york city_belleclaire_hotel,1
What hotels are best for early risers?,usa_new york city_dream,1
What hotels are best for early risers?,usa_new york city_four_points_by_sheraton_manhattan_chelsea,1
What hotels are best for early risers?,usa_new york city_warwick_new_york_hotel,2
What hotels are best for early risers?,usa_new york city_hotel_373,0
What hotels are best for early risers?,usa_new york city_milford_plaza_hotel,0
What hotels are best for early risers?,usa_new york city_the_herald_square_hotel,1
What hotels are best for early risers?,usa_new york city_courtyard_new_york_manhattan_fifth_avenue,0
What hotels are best for early risers?,usa_new york city_the_time,0
What hotels are best for early risers?,usa_new york city_fitzpatrick_grand_central_hotel,1
What hotels are best for early risers?,usa_new york city_the_carlton,1
What hotels are best for early risers?,usa_new york city_affinia_dumont,0
What hotels are best for early risers?,usa_new york city_blue_moon_hotel,1
What hotels are best for early risers?,usa_new york city_club_quarters_rockefeller_center,0
What hotels are best for early risers?,usa_new york city_the_helmsley_park_lane,0
What hotels are best for early risers?,usa_new york city_helmsley_middletowne_hotel,1
What hotels are best for early risers?,usa_new york city_ramada_eastside,2
What hotels are best for early risers?,usa_new york city_roger_smith_hotel,1
What hotels are best for early risers?,usa_new york city_loews_regency_hotel,2
What hotels are best for early risers?,usa_new york city_the_lucerne_hotel,0
What hotels are best for early risers?,usa_new york city_comfort_inn_times_square,1
What hotels are best for early risers?,usa_new york city_jumeirah_essex_house,1
What hotels are best for early risers?,usa_new york city_hotel_grand_union,1
What hotels are best for early risers?,usa_new york city_the_new_yorker_hotel,0
What hotels are best for early risers?,usa_new york city_washington_jefferson_hotel,0
What hotels are best for early risers?,usa_new york city_trump_international_hotel_and_tower,0
What hotels are best for early risers?,usa_new york city_bedford_hotel,0
What hotels are best for early risers?,usa_new york city_the_iroquois,1
What hotels are best for early risers?,usa_new york city_the_london_nyc,0
What hotels are best for early risers?,usa_new york city_hampton_inn_new_york_seaport_financial_district,2
What hotels are best for early risers?,usa_new york city_the_milburn_hotel,0
What hotels are best for early risers?,usa_new york city_holiday_inn_manhattan_downtown_soho,0
What hotels are best for early risers?,usa_new york city_hudson_hotel,0
