Query,Restaurant,Relevance Score
"Suggest a restaurant that's perfect for slow, intimate conversations.",St Charles Tavern,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cowbell,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Red Dog Diner,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Beignet on Bourbon Street,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Red Fish Grill,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mopho,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Howlin' Wolf,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bon Ton Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Basin Seafood & Spirits,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mr. B's Bistro,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Country Club,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",30_90 NOLA,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Flamingo A-Go-Go,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Who Dat Coffee Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Desire Oyster Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Toups Meatery,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Turtle Bay,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Nonna Mia Cafe & Pizzeria,3
"Suggest a restaurant that's perfect for slow, intimate conversations.",Another Broken Egg Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Luke,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Walk-On's Sports Bistreaux - New Orleans,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Santa Fe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Backatown Coffee Parlour,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Down The Hatch,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Jimani,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gazebo Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",High Hat Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",La Casita,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",New Orleans Creole Cookery,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Rose Nicaud,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Brown Butter Southern Kitchen & Bar,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Pascal's Manale,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Toast,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",New Orleans Marriott,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Joint,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Le Bayou Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",HORN'S EATERY,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mona Lisa Restaurant,3
"Suggest a restaurant that's perfect for slow, intimate conversations.",Yuki Izakaya,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Deanie's Seafood,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Louisiana Pizza Kitchen,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Chartres House,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Buffa's Bar & Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Port Of Call,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Ernst Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Saint Cecilia,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Embassy Suites by Hilton New Orleans,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Midway Pizza,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Conti,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Del Fuego,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Arabella Casa Di Pasta,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Felix's Restaurant & Oyster Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Estrella Steak & Lobster,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Legacy Kitchen's Craft Tavern,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",13 Monaghan,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Dat Dog,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Merchant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gordon Biersch Brewery Restaurant,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",La Thai Uptown,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",biscuit & buns on banks,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Angeli on Decatur,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Squeal,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Ignatius' Rue de La Course Coffeehouse,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bearcat CBD,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Warehouse Grille,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Pat O'Brien's Courtyard Restaurant,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Fogo de Chão Brazilian Steakhouse,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Ugly Dog Saloon & BBQ,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Fritzel's European Jazz Pub,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Attiki Bar and Grill,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gyu-Kaku Japanese BBQ,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Original French Market Restaurant and Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Katie's Restaurant & Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Sheraton New Orleans Hotel,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Magasin Vietnamese Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Barcadia,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Blue Oak BBQ,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Felipe's Mexican Taqueria - Uptown,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Old Absinthe House,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Noodle & Pie,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Rue De La Course,3
"Suggest a restaurant that's perfect for slow, intimate conversations.",Saints And Sinners,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Huck Finn's Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Lucy's Retired Surfers Bar & Restaurant,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Namese,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bamboula's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Willa Jean,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Hilton New Orleans Riverside,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Carmo,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Superior Grill,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Trenasse,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",McClure's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Blue Crab Restaurant & Oyster Bar,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Elizabeth's Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cleo's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Lebanon's Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Frey Smoked Meat,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",GG's Dine-O-Rama,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Deja Vu Restaurant & Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Grand Isle,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Morrow's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Venezia Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",801 Royal,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Riccobono’s Panola St. Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Negril,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Rum House,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Nirvana Indian Cuisine,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Araña Taqueria y Cantina,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Central City BBQ,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Milk Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Charcoal's Gourmet Burger Bar,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cajun Mike's Pub & Grub,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mint Modern Vietnamese Bistro & Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Yo Mama's Bar & Grill,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Refuel Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Little Tokyo Small Plates & Noodle Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Surrey's Uptown,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Coterie Restaurant & Oyster Bar,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Maspero,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Majoria's Commerce Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Munch Factory,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Casamento's Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Hobnobber's Variety Bar & Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Manning's Sports Bar and Grill,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Market Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Slim Goodies Diner,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mojo Coffee House,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Hard Rock Cafe,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Johnny Sanchez,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Royal House,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Tacos And Beer,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Morning Call Coffee Stand,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cochon Butcher,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gallier Restaurant & Oyster Bar,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Copeland's Cheesecake Bistro,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mandina's Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Blind Pelican,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Dooky Chase's Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Felipe's Mexican Taqueria - Mid City,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bearcat Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Tartine,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Tsunami Sushi,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Beignet on Royal Street,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",House of Blues New Orleans,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Coop's Place,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Felipe's Mexican Taqueria - French Quarter,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Please-U-Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",HiVolt Coffee,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Remoulade,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Boswell's Jamaican Grill,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Governor,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Backyard,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Jagerhaus,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Stanley,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Avenue Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Tout De Suite Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Tracey's Original Irish Channel Bar,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Galliano Restaurant,3
"Suggest a restaurant that's perfect for slow, intimate conversations.",Taqueria Corona,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Original Pierre Maspero's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Red's Chinese,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Rock-n-Saké Bar & Sushi,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Blaze Pizza,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Old Coffee Pot Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bennachin Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Chiba,3
"Suggest a restaurant that's perfect for slow, intimate conversations.",Red Gravy,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Fullblast Brunch,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Russell's Marina Grill,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Neyow's Creole Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",BB King's Blues Club,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Jimmy J's Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mulate's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Union Kitchen & Union Party Room,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Trolley Stop Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Revelator Coffee New Orleans,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Pere Antoine Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gumbo Shop,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Coulis,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",New Orleans Cake Café & Bakery,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Crazy Lobster Bar & Grill,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Fleur De Lis,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Stein's Market and Deli,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Joey K's Restaurant & Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Croissant D'Or Patisserie,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Nacho Mama's Mexican Grill,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Hoshun Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Acme Oyster House,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",La Macarena Pupuseria & Latin Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cuñada,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mr Ed's Oyster Bar - Bienville,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Parasol's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Streetcar Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",The American Sports Saloon,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Beignet on Decatur Street,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Nomiya,3
"Suggest a restaurant that's perfect for slow, intimate conversations.",Sassafras Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Envie Espresso Bar & Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Two Chicks Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Voodoo BBQ & Grill,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Pho Bistreaux,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Pier 424 Seafood Market,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cafe Pontalba,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",BOIL Seafood House,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Corner Oyster House,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Frankie & Johnny's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Diamond Street Bar & Grill,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Copper Monkey Grill,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Little Korea BBQ,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Ba Chi Canteen,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Sneaky Pickle,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Surrey's Café & Juice Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Pizza Delicious,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Café Du Monde,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Taqueria Guerrero,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bubba Gump Shrimp Co.,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Creole House Restaurant & Oyster Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mahony's Po-Boys & Seafood,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Three Legged Dog,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Ruby Slipper - New Orleans,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",French Truck Coffee,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",P & G Restaurant & Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Oceana Grill,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Wakin' Bakin',1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Li'l Dizzy's Cafe,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Welty's Deli and Catering,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Olde Nola Cookery,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mr. Ed's Oyster Bar - St Charles Ave,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Belle's Diner Nola,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Liuzza's By The Track,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gumbo POT,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Verti Marte,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Clover Grill,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Avery's On Tulane,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Company Burger,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Praline Connection,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Willie's Chicken Shack,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Steamboat Natchez,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Acme Oyster House - Harrahs,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mambo's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Fiorella's Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Franks Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",French Toast,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",9 Roses Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Daisy Dukes - French Quarter,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mid City Pizza,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Fat Boy Pantry,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Drago's Seafood Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Reginelli's Pizzeria,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Krystal,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Dian Xin,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Ninja Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Faubourg Bistro,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mena's Palace,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Killer Poboys,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Lilly's Cafe,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Pho Tau Bay Restaurant,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Dolce Vita Pizzeria,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bayou Burger & Sports Company,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Daily Beet,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Heard Dat Kitchen,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Five Happiness Chinese Restaurant,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Seither's Seafood,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Sushi Brothers,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Seed,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Turkey and the Wolf,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Asuka Sushi & Hibachi,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mother's Restaurant,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Jung's Golden Dragon II,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mahony's Po-Boys & Seafood  - Uptown,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Kebab,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Cajun Seafood,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Monty's on the Square,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Clesi's Restaurant & Catering,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",J's Seafood Dock,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bayou Hot Wings,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Vieux Carre Pizza,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Domilise Po-Boys & Bar,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bevi Seafood,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Crescent City Pizza Works,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",New Orleans Famous Beignets And Coffee,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Liberty Cheesesteaks,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",District Donuts Sliders Brew,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Origami,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Parkway Bakery & Tavern,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Fharmacy Nola,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Dave & Buster's,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Crabby Jack's,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Meals From The Heart Cafe,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",La Boulangerie,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Breads on Oak Cafe & Bakery,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Halal Guys,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",New Orleans School of Cooking,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",G's Pizza,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Tru Burger,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gumbo Ya-Ya,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Daisy Dukes Express,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Geisha Sushi Bistro,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Mikimoto,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Bittersweet Confections,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Dong Phuong,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Two Chicks Café - CBD,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Sucré,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",Dreamy Weenies,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",IHOP,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Angelo Brocato,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Johnny's Po-Boys,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Sweet Soulfood,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Guy's Po Boys,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Piccola Gelateria,2
"Suggest a restaurant that's perfect for slow, intimate conversations.",NOLA Poboys,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",The Original Italian Pie,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Poke Loa,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Central Grocery & Deli,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Shawarma on the Go,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Daisy Dukes Cafe,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Melba's,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Magazine Pizza,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gene's PO-Boys,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Willie Mae's Scotch House,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",Brothers Food Mart,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",We Dat's Chicken and Shrimp,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Daisy Mae's Southern Fried Chicken & Breakfast,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Paddlewheeler Creole Queen,1
"Suggest a restaurant that's perfect for slow, intimate conversations.",World Famous N'awlins Cafe & Spice Emporium,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Gus's World Famous Fried Chicken,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",Holy Crepes!,0
"Suggest a restaurant that's perfect for slow, intimate conversations.",French Quarter Phantoms,0
What are the best places where food and music are equally curated?,Snug Harbor Jazz Bistro,3
What are the best places where food and music are equally curated?,The Jazz Playhouse,3
What are the best places where food and music are equally curated?,The Maison,3
What are the best places where food and music are equally curated?,Three Muses,3
What are the best places where food and music are equally curated?,The Howlin' Wolf,3
What are the best places where food and music are equally curated?,Fritzel's European Jazz Pub,3
What are the best places where food and music are equally curated?,The Bombay Club,3
What are the best places where food and music are equally curated?,Little Gem Saloon,3
What are the best places where food and music are equally curated?,The Court of Two Sisters,3
What are the best places where food and music are equally curated?,Cafe Beignet on Bourbon Street,3
What are the best places where food and music are equally curated?,Arnaud's Restaurant,3
What are the best places where food and music are equally curated?,House of Blues New Orleans,3
What are the best places where food and music are equally curated?,Cafe Negril,3
What are the best places where food and music are equally curated?,30_90 NOLA,3
What are the best places where food and music are equally curated?,Buffa's Bar & Restaurant,3
What are the best places where food and music are equally curated?,Bamboula's,3
What are the best places where food and music are equally curated?,Mimi's In The Marigny,3
What are the best places where food and music are equally curated?,The Market Cafe,3
What are the best places where food and music are equally curated?,Victory,2
What are the best places where food and music are equally curated?,Little Tokyo Small Plates & Noodle Bar,3
What are the best places where food and music are equally curated?,The Marigny Brasserie,3
What are the best places where food and music are equally curated?,Gazebo Cafe,3
What are the best places where food and music are equally curated?,Cure,2
What are the best places where food and music are equally curated?,Commander's Palace,3
What are the best places where food and music are equally curated?,Yuki Izakaya,3
What are the best places where food and music are equally curated?,The Rusty Nail,2
What are the best places where food and music are equally curated?,Auction House Market,2
