Query,Restaurant,Relevance Score
Recommend a restaurant with great private dining options.,Emeril's ,2
Recommend a restaurant with great private dining options.,Superior Seafood & Oyster Bar,1
Recommend a restaurant with great private dining options.,Warehouse Grille,0
Recommend a restaurant with great private dining options.,Midway Pizza,0
Recommend a restaurant with great private dining options.,The Steakhouse,0
Recommend a restaurant with great private dining options.,WINO  Wine Institute of New Orleans,2
Recommend a restaurant with great private dining options.,The Original Pierre Maspero's,0
Recommend a restaurant with great private dining options.,HORN'S EATERY,0
Recommend a restaurant with great private dining options.,Walk-On's Sports Bistreaux - New Orleans,0
Recommend a restaurant with great private dining options.,Pizza Delicious,0
Recommend a restaurant with great private dining options.,Brennan's,2
Recommend a restaurant with great private dining options.,Legacy Kitchen's Craft Tavern,0
Recommend a restaurant with great private dining options.,The Bulldog,0
Recommend a restaurant with great private dining options.,Backspace Bar & Kitchen,0
Recommend a restaurant with great private dining options.,Estrella Steak & Lobster,0
Recommend a restaurant with great private dining options.,Le Pavillon Hotel,1
Recommend a restaurant with great private dining options.,The Italian Barrel,0
Recommend a restaurant with great private dining options.,Remoulade,0
Recommend a restaurant with great private dining options.,Stanley,0
Recommend a restaurant with great private dining options.,Meril,0
Recommend a restaurant with great private dining options.,Evangeline,2
Recommend a restaurant with great private dining options.,Houston's Restaurant,1
Recommend a restaurant with great private dining options.,Bourbon House,0
Recommend a restaurant with great private dining options.,Jack Rose,1
Recommend a restaurant with great private dining options.,Fritzel's European Jazz Pub,0
Recommend a restaurant with great private dining options.,Turtle Bay,1
Recommend a restaurant with great private dining options.,Desire Oyster Bar,0
Recommend a restaurant with great private dining options.,P & G Restaurant & Bar,0
Recommend a restaurant with great private dining options.,Riccobono’s Panola St. Cafe,0
Recommend a restaurant with great private dining options.,Pêche,0
Recommend a restaurant with great private dining options.,Cafe Pontalba,0
Recommend a restaurant with great private dining options.,Broussard's,2
Recommend a restaurant with great private dining options.,Milk Bar,0
Recommend a restaurant with great private dining options.,The Old No 77 Hotel and Chandlery,1
Recommend a restaurant with great private dining options.,Slim Goodies Diner,0
Recommend a restaurant with great private dining options.,Kin,0
Recommend a restaurant with great private dining options.,Manning's Sports Bar and Grill,1
Recommend a restaurant with great private dining options.,Royal House,0
Recommend a restaurant with great private dining options.,El Gato Negro,1
Recommend a restaurant with great private dining options.,Huck Finn's Cafe,0
Recommend a restaurant with great private dining options.,Salon by Sucré,2
Recommend a restaurant with great private dining options.,Red Dog Diner,0
Recommend a restaurant with great private dining options.,Deja Vu Restaurant & Bar,0
Recommend a restaurant with great private dining options.,House of Blues New Orleans,1
Recommend a restaurant with great private dining options.,The Original French Market Restaurant and Bar,0
Recommend a restaurant with great private dining options.,W New Orleans - French Quarter,1
Recommend a restaurant with great private dining options.,GG's Dine-O-Rama,0
Recommend a restaurant with great private dining options.,Neyow's Creole Cafe,0
Recommend a restaurant with great private dining options.,Coop's Place,0
Recommend a restaurant with great private dining options.,Nolé,3
Recommend a restaurant with great private dining options.,Port Of Call,0
Recommend a restaurant with great private dining options.,Cafe Beignet on Bourbon Street,0
Recommend a restaurant with great private dining options.,New Orleans Cake Café & Bakery,0
Recommend a restaurant with great private dining options.,Maïs Arepas,0
Recommend a restaurant with great private dining options.,Louisiana Pizza Kitchen,0
Recommend a restaurant with great private dining options.,Hotel New Orleans Downtown,1
Recommend a restaurant with great private dining options.,Bakery Bar,0
Recommend a restaurant with great private dining options.,Coterie Restaurant & Oyster Bar,2
Recommend a restaurant with great private dining options.,Tracey's Original Irish Channel Bar,0
Recommend a restaurant with great private dining options.,Katie's Restaurant & Bar,0
Recommend a restaurant with great private dining options.,Cafe Envie & Espresso Bar,0
Recommend a restaurant with great private dining options.,The Joint,0
Recommend a restaurant with great private dining options.,Juan's Flying Burrito,0
Recommend a restaurant with great private dining options.,Venezia Restaurant,1
Recommend a restaurant with great private dining options.,New Orleans Marriott,1
Recommend a restaurant with great private dining options.,Squeal,0
Recommend a restaurant with great private dining options.,Tout De Suite Cafe,0
Recommend a restaurant with great private dining options.,Yo Mama's Bar & Grill,0
Recommend a restaurant with great private dining options.,Joey K's Restaurant & Bar,1
Recommend a restaurant with great private dining options.,Surrey's Uptown,0
Recommend a restaurant with great private dining options.,McClure's,0
Recommend a restaurant with great private dining options.,Deanie's Seafood,1
Recommend a restaurant with great private dining options.,Welty's Deli and Catering,0
Recommend a restaurant with great private dining options.,801 Royal,2
Recommend a restaurant with great private dining options.,Pirates Alley Cafe,0
Recommend a restaurant with great private dining options.,The Praline Connection,0
Recommend a restaurant with great private dining options.,High Hat Cafe,0
Recommend a restaurant with great private dining options.,Grand Isle,0
Recommend a restaurant with great private dining options.,Trenasse,1
Recommend a restaurant with great private dining options.,Diamond Street Bar & Grill,0
Recommend a restaurant with great private dining options.,Apolline Restaurant,2
Recommend a restaurant with great private dining options.,Li'l Dizzy's Cafe,0
Recommend a restaurant with great private dining options.,Hard Rock Cafe,1
Recommend a restaurant with great private dining options.,Clover Grill,0
Recommend a restaurant with great private dining options.,Saint Cecilia,0
Recommend a restaurant with great private dining options.,Gumbo Shop,2
Recommend a restaurant with great private dining options.,biscuit & buns on banks,0
Recommend a restaurant with great private dining options.,Saba,0
Recommend a restaurant with great private dining options.,Parasol's,0
Recommend a restaurant with great private dining options.,The Irish House,2
Recommend a restaurant with great private dining options.,Olde Nola Cookery,3
Recommend a restaurant with great private dining options.,The Munch Factory,0
Recommend a restaurant with great private dining options.,Ugly Dog Saloon & BBQ,0
Recommend a restaurant with great private dining options.,Lola's,0
Recommend a restaurant with great private dining options.,Morrow's,0
Recommend a restaurant with great private dining options.,Mizado Latin Kitchen,0
Recommend a restaurant with great private dining options.,Wood Pizza Bistro and Taphouse,1
Recommend a restaurant with great private dining options.,Cleo's,0
Recommend a restaurant with great private dining options.,Bamboula's,0
Recommend a restaurant with great private dining options.,Frankie & Johnny's,0
Recommend a restaurant with great private dining options.,The Country Club,2
Recommend a restaurant with great private dining options.,The Governor,2
Recommend a restaurant with great private dining options.,Mena's Palace,0
Recommend a restaurant with great private dining options.,Little Tokyo Small Plates & Noodle Bar,3
Recommend a restaurant with great private dining options.,Bearcat CBD,0
Recommend a restaurant with great private dining options.,Windsor Court Hotel,2
Recommend a restaurant with great private dining options.,Lula Restaurant Distillery,3
Recommend a restaurant with great private dining options.,Blue Oak BBQ,0
Recommend a restaurant with great private dining options.,Sake Cafe Uptown,2
Recommend a restaurant with great private dining options.,SukhoThai,0
Recommend a restaurant with great private dining options.,Tiki Tolteca,0
Recommend a restaurant with great private dining options.,Gazebo Cafe,0
Recommend a restaurant with great private dining options.,Corner Oyster House,0
Recommend a restaurant with great private dining options.,Hilton New Orleans Riverside,1
Recommend a restaurant with great private dining options.,Who Dat Coffee Cafe,0
Recommend a restaurant with great private dining options.,Five Happiness Chinese Restaurant,0
Recommend a restaurant with great private dining options.,DTB,0
Recommend a restaurant with great private dining options.,Willa Jean,0
Recommend a restaurant with great private dining options.,Pizza Domenica,1
Recommend a restaurant with great private dining options.,Cajun Mike's Pub & Grub,0
Recommend a restaurant with great private dining options.,Pere Antoine Restaurant,0
Recommend a restaurant with great private dining options.,Russell's Marina Grill,0
Recommend a restaurant with great private dining options.,Mulate's,0
Recommend a restaurant with great private dining options.,Embassy Suites by Hilton New Orleans,1
Recommend a restaurant with great private dining options.,1000 Figs,0
Recommend a restaurant with great private dining options.,Casamento's Restaurant,0
Recommend a restaurant with great private dining options.,The Vintage,0
Recommend a restaurant with great private dining options.,Nirvana Indian Cuisine,0
Recommend a restaurant with great private dining options.,Down The Hatch,0
Recommend a restaurant with great private dining options.,The Company Burger,0
Recommend a restaurant with great private dining options.,Saints And Sinners,2
Recommend a restaurant with great private dining options.,Basin Seafood & Spirits,0
Recommend a restaurant with great private dining options.,Sheraton New Orleans Hotel,1
Recommend a restaurant with great private dining options.,Desi Vega's Steakhouse,3
Recommend a restaurant with great private dining options.,Gallier Restaurant & Oyster Bar,0
Recommend a restaurant with great private dining options.,Amici,2
Recommend a restaurant with great private dining options.,Attiki Bar and Grill,0
Recommend a restaurant with great private dining options.,Sassafras Restaurant,0
Recommend a restaurant with great private dining options.,Copeland's Cheesecake Bistro,0
Recommend a restaurant with great private dining options.,Domilise Po-Boys & Bar,0
Recommend a restaurant with great private dining options.,Domenica,3
Recommend a restaurant with great private dining options.,Namese,0
Recommend a restaurant with great private dining options.,The Rusty Nail,3
Recommend a restaurant with great private dining options.,Charcoal's Gourmet Burger Bar,0
Recommend a restaurant with great private dining options.,Barcadia,0
Recommend a restaurant with great private dining options.,Franks Restaurant,0
Recommend a restaurant with great private dining options.,Central City BBQ,1
Recommend a restaurant with great private dining options.,Lucy's Retired Surfers Bar & Restaurant,2
Recommend a restaurant with great private dining options.,Creole House Restaurant & Oyster Bar,0
Recommend a restaurant with great private dining options.,Brown Butter Southern Kitchen & Bar,0
Recommend a restaurant with great private dining options.,Mona Lisa Restaurant,0
Recommend a restaurant with great private dining options.,Sazerac Bar,1
Recommend a restaurant with great private dining options.,Voodoo BBQ & Grill,0
Recommend a restaurant with great private dining options.,Napoleon House,1
Recommend a restaurant with great private dining options.,Mopho,0
Recommend a restaurant with great private dining options.,Cowbell,0
Recommend a restaurant with great private dining options.,Cafe Negril,0
Recommend a restaurant with great private dining options.,The Trolley Stop Cafe,0
Recommend a restaurant with great private dining options.,Red's Chinese,0
Recommend a restaurant with great private dining options.,Oceana Grill,0
Recommend a restaurant with great private dining options.,Ancora,1
Recommend a restaurant with great private dining options.,Toups Meatery,0
Recommend a restaurant with great private dining options.,The Blind Pelican,0
Recommend a restaurant with great private dining options.,Streetcar Cafe,0
Recommend a restaurant with great private dining options.,Superior Grill,0
Recommend a restaurant with great private dining options.,Belle's Diner Nola,0
Recommend a restaurant with great private dining options.,Coulis,0
Recommend a restaurant with great private dining options.,Pho Tau Bay Restaurant,0
Recommend a restaurant with great private dining options.,Red Gravy,1
Recommend a restaurant with great private dining options.,Mambo's,0
Recommend a restaurant with great private dining options.,Pier 424 Seafood Market,0
Recommend a restaurant with great private dining options.,Dong Phuong,0
Recommend a restaurant with great private dining options.,Galliano Restaurant,0
Recommend a restaurant with great private dining options.,Tartine,0
Recommend a restaurant with great private dining options.,Cafe Abyssinia,3
Recommend a restaurant with great private dining options.,Acme Oyster House - Harrahs,0
Recommend a restaurant with great private dining options.,Surrey's Café & Juice Bar,0
Recommend a restaurant with great private dining options.,Parkway Bakery & Tavern,0
Recommend a restaurant with great private dining options.,Lebanon's Cafe,1
Recommend a restaurant with great private dining options.,Refuel Cafe,0
Recommend a restaurant with great private dining options.,Crabby Jack's,0
Recommend a restaurant with great private dining options.,Acme Oyster House,0
Recommend a restaurant with great private dining options.,Union Kitchen & Union Party Room,2
Recommend a restaurant with great private dining options.,Pho Bistreaux,0
Recommend a restaurant with great private dining options.,Gyu-Kaku Japanese BBQ,2
Recommend a restaurant with great private dining options.,The Blue Crab Restaurant & Oyster Bar,0
Recommend a restaurant with great private dining options.,Morning Call Coffee Stand,0
Recommend a restaurant with great private dining options.,Mayas,0
Recommend a restaurant with great private dining options.,Fogo de Chão Brazilian Steakhouse,0
Recommend a restaurant with great private dining options.,Santa Fe,0
Recommend a restaurant with great private dining options.,Flamingo A-Go-Go,2
Recommend a restaurant with great private dining options.,Jimmy J's Cafe,0
Recommend a restaurant with great private dining options.,Dian Xin,0
Recommend a restaurant with great private dining options.,Rock-n-Saké Bar & Sushi,1
Recommend a restaurant with great private dining options.,Carmo,0
Recommend a restaurant with great private dining options.,Arabella Casa Di Pasta,0
Recommend a restaurant with great private dining options.,Noodle & Pie,0
Recommend a restaurant with great private dining options.,District Donuts Sliders Brew,0
Recommend a restaurant with great private dining options.,Mr Ed's Oyster Bar - Bienville,2
Recommend a restaurant with great private dining options.,Casa Borrega,0
Recommend a restaurant with great private dining options.,Mid City Pizza,0
Recommend a restaurant with great private dining options.,Magasin Vietnamese Cafe,0
Recommend a restaurant with great private dining options.,BB King's Blues Club,0
Recommend a restaurant with great private dining options.,Gumbo POT,0
Recommend a restaurant with great private dining options.,Mr. Ed's Oyster Bar - St Charles Ave,0
Recommend a restaurant with great private dining options.,Sneaky Pickle,0
Recommend a restaurant with great private dining options.,Rue De La Course,0
Recommend a restaurant with great private dining options.,The Crazy Lobster Bar & Grill,0
Recommend a restaurant with great private dining options.,Meals From The Heart Cafe,0
Recommend a restaurant with great private dining options.,La Casita,2
Recommend a restaurant with great private dining options.,Copper Monkey Grill,0
Recommend a restaurant with great private dining options.,Cajun Seafood,0
Recommend a restaurant with great private dining options.,Daisy Dukes - French Quarter,0
Recommend a restaurant with great private dining options.,Mint Modern Vietnamese Bistro & Bar,0
Recommend a restaurant with great private dining options.,Pat O'Brien’s,1
Recommend a restaurant with great private dining options.,Cafe Rose Nicaud,0
Recommend a restaurant with great private dining options.,Pat O'Brien's Courtyard Restaurant,1
Recommend a restaurant with great private dining options.,Krystal,0
Recommend a restaurant with great private dining options.,Cafe Fleur De Lis,0
Recommend a restaurant with great private dining options.,Avenue Cafe,0
Recommend a restaurant with great private dining options.,Bearcat Cafe,0
Recommend a restaurant with great private dining options.,Killer Poboys,0
Recommend a restaurant with great private dining options.,Bennachin Restaurant,0
Recommend a restaurant with great private dining options.,Mother's Restaurant,0
Recommend a restaurant with great private dining options.,Turkey and the Wolf,0
Recommend a restaurant with great private dining options.,Backatown Coffee Parlour,0
Recommend a restaurant with great private dining options.,Tito's Ceviche & Pisco,1
Recommend a restaurant with great private dining options.,Willie's Chicken Shack,0
Recommend a restaurant with great private dining options.,Bayou Burger & Sports Company,0
Recommend a restaurant with great private dining options.,Merchant,0
Recommend a restaurant with great private dining options.,Café Du Monde,0
Recommend a restaurant with great private dining options.,Wakin' Bakin',0
Recommend a restaurant with great private dining options.,Felipe's Mexican Taqueria - Mid City,0
Recommend a restaurant with great private dining options.,Lilly's Cafe,0
Recommend a restaurant with great private dining options.,La Macarena Pupuseria & Latin Cafe,0
Recommend a restaurant with great private dining options.,Fat Boy Pantry,0
Recommend a restaurant with great private dining options.,The Velvet Cactus,0
Recommend a restaurant with great private dining options.,Gumbo Ya-Ya,0
Recommend a restaurant with great private dining options.,Hoshun Restaurant,0
Recommend a restaurant with great private dining options.,The American Sports Saloon,0
Recommend a restaurant with great private dining options.,Tsunami Sushi,0
Recommend a restaurant with great private dining options.,Frey Smoked Meat,0
Recommend a restaurant with great private dining options.,Fullblast Brunch,0
Recommend a restaurant with great private dining options.,Felipe's Mexican Taqueria - French Quarter,0
Recommend a restaurant with great private dining options.,Bubba Gump Shrimp Co.,0
Recommend a restaurant with great private dining options.,Blaze Pizza,0
Recommend a restaurant with great private dining options.,Ruby Slipper - New Orleans,0
Recommend a restaurant with great private dining options.,Liberty Cheesesteaks,0
Recommend a restaurant with great private dining options.,Jung's Golden Dragon II,0
Recommend a restaurant with great private dining options.,Felipe's Mexican Taqueria - Uptown,0
Recommend a restaurant with great private dining options.,Reginelli's Pizzeria,0
Recommend a restaurant with great private dining options.,The Backyard,0
Recommend a restaurant with great private dining options.,Little Korea BBQ,1
Recommend a restaurant with great private dining options.,The Daily Beet,0
Recommend a restaurant with great private dining options.,Nonna Mia Cafe & Pizzeria,0
Recommend a restaurant with great private dining options.,Dreamy Weenies,0
Recommend a restaurant with great private dining options.,New Orleans School of Cooking,2
Recommend a restaurant with great private dining options.,9 Roses Cafe,0
Recommend a restaurant with great private dining options.,Del Fuego,0
Recommend a restaurant with great private dining options.,Gene's PO-Boys,0
Recommend a restaurant with great private dining options.,Faubourg Bistro,0
Recommend a restaurant with great private dining options.,Central Grocery & Deli,0
Recommend a restaurant with great private dining options.,J's Seafood Dock,0
Recommend a restaurant with great private dining options.,Cafe Conti,0
Recommend a restaurant with great private dining options.,Old Absinthe House,1
Recommend a restaurant with great private dining options.,Chiba,1
Recommend a restaurant with great private dining options.,Cafe Beignet on Decatur Street,0
Recommend a restaurant with great private dining options.,Mahony's Po-Boys & Seafood,0
Recommend a restaurant with great private dining options.,Ba Chi Canteen,0
Recommend a restaurant with great private dining options.,Johnny's Po-Boys,0
Recommend a restaurant with great private dining options.,Tacos And Beer,0
Recommend a restaurant with great private dining options.,Two Chicks Cafe,0
Recommend a restaurant with great private dining options.,La Thai Uptown,3
Recommend a restaurant with great private dining options.,Seither's Seafood,0
Recommend a restaurant with great private dining options.,Tru Burger,0
Recommend a restaurant with great private dining options.,HiVolt Coffee,0
Recommend a restaurant with great private dining options.,IHOP,0
Recommend a restaurant with great private dining options.,Fharmacy Nola,0
Recommend a restaurant with great private dining options.,Drago's Seafood Restaurant,0
Recommend a restaurant with great private dining options.,Guy's Po Boys,0
Recommend a restaurant with great private dining options.,Nomiya,0
Recommend a restaurant with great private dining options.,Mojo Coffee House,1
Recommend a restaurant with great private dining options.,Boswell's Jamaican Grill,0
Recommend a restaurant with great private dining options.,Mahony's Po-Boys & Seafood  - Uptown,0
Recommend a restaurant with great private dining options.,Vieux Carre Pizza,0
Recommend a restaurant with great private dining options.,Crescent City Pizza Works,0
Recommend a restaurant with great private dining options.,New Orleans Famous Beignets And Coffee,0
Recommend a restaurant with great private dining options.,Fiorella's Cafe,0
Recommend a restaurant with great private dining options.,Dave & Buster's,0
Recommend a restaurant with great private dining options.,NOLA Poboys,0
Recommend a restaurant with great private dining options.,Monty's on the Square,0
Recommend a restaurant with great private dining options.,Taqueria Guerrero,0
Recommend a restaurant with great private dining options.,Asuka Sushi & Hibachi,0
Recommend a restaurant with great private dining options.,Daisy Dukes Express,0
Recommend a restaurant with great private dining options.,G's Pizza,0
Recommend a restaurant with great private dining options.,Melba's,0
Recommend a restaurant with great private dining options.,Taqueria Corona,0
Recommend a restaurant with great private dining options.,BOIL Seafood House,0
Recommend a restaurant with great private dining options.,Breads on Oak Cafe & Bakery,0
Recommend a restaurant with great private dining options.,Johnny Sanchez,0
Recommend a restaurant with great private dining options.,Three Legged Dog,0
Recommend a restaurant with great private dining options.,Sushi Brothers,0
Recommend a restaurant with great private dining options.,La Boulangerie,0
Recommend a restaurant with great private dining options.,Envie Espresso Bar & Cafe,0
Recommend a restaurant with great private dining options.,Cafe Beignet on Royal Street,0
Recommend a restaurant with great private dining options.,Kebab,0
Recommend a restaurant with great private dining options.,Bayou Hot Wings,0
Recommend a restaurant with great private dining options.,Steamboat Natchez,0
Recommend a restaurant with great private dining options.,French Truck Coffee,0
Recommend a restaurant with great private dining options.,Araña Taqueria y Cantina,0
Recommend a restaurant with great private dining options.,Seed,0
Recommend a restaurant with great private dining options.,Clesi's Restaurant & Catering,0
Recommend a restaurant with great private dining options.,French Toast,0
Recommend a restaurant with great private dining options.,Dolce Vita Pizzeria,0
Recommend a restaurant with great private dining options.,Nacho Mama's Mexican Grill,0
Recommend a restaurant with great private dining options.,The Rum House,0
Recommend a restaurant with great private dining options.,Poke Loa,0
Recommend a restaurant with great private dining options.,Daisy Dukes Cafe,0
Recommend a restaurant with great private dining options.,Sweet Soulfood,0
Recommend a restaurant with great private dining options.,Ninja Restaurant,0
Recommend a restaurant with great private dining options.,Cuñada,0
Recommend a restaurant with great private dining options.,Bevi Seafood,0
Recommend a restaurant with great private dining options.,Revelator Coffee New Orleans,0
Recommend a restaurant with great private dining options.,Brothers Food Mart,0
Recommend a restaurant with great private dining options.,Geisha Sushi Bistro,0
Recommend a restaurant with great private dining options.,Origami,1
Recommend a restaurant with great private dining options.,We Dat's Chicken and Shrimp,0
Recommend a restaurant with great private dining options.,World Famous N'awlins Cafe & Spice Emporium,0
Recommend a restaurant with great private dining options.,The Original Italian Pie,0
Recommend a restaurant with great private dining options.,Angelo Brocato,0
Recommend a restaurant with great private dining options.,Mikimoto,0
Recommend a restaurant with great private dining options.,Two Chicks Café - CBD,0
Recommend a restaurant with great private dining options.,Piccola Gelateria,0
Recommend a restaurant with great private dining options.,Croissant D'Or Patisserie,0
Recommend a restaurant with great private dining options.,Sucré,0
Recommend a restaurant with great private dining options.,Willie Mae's Scotch House,0
Recommend a restaurant with great private dining options.,Magazine Pizza,0
Recommend a restaurant with great private dining options.,Shawarma on the Go,0
Recommend a restaurant with great private dining options.,Bittersweet Confections,1
Recommend a restaurant with great private dining options.,Daisy Mae's Southern Fried Chicken & Breakfast,0
Recommend a restaurant with great private dining options.,Gus's World Famous Fried Chicken,0
Recommend a restaurant with great private dining options.,Paddlewheeler Creole Queen,1
Recommend a restaurant with great private dining options.,French Quarter Phantoms,0
Recommend a restaurant with great private dining options.,Holy Crepes!,0
Recommend a restaurant that's perfect for business meetings.,Crescent City Steak House,2
Recommend a restaurant that's perfect for business meetings.,Mr John's Steakhouse,2
Recommend a restaurant that's perfect for business meetings.,Chophouse New Orleans,3
Recommend a restaurant that's perfect for business meetings.,Ruth's Chris Steak House,3
Recommend a restaurant that's perfect for business meetings.,La Boca,2
Recommend a restaurant that's perfect for business meetings.,Doris Metropolitan,3
Recommend a restaurant that's perfect for business meetings.,Dickie Brennan's Steakhouse,2
Recommend a restaurant that's perfect for business meetings.,Dick & Jenny's,1
Recommend a restaurant that's perfect for business meetings.,Patois Restaurant,1
Recommend a restaurant that's perfect for business meetings.,Clancy's Restaurant,2
Recommend a restaurant that's perfect for business meetings.,Stein's Market and Deli,1
Recommend a restaurant that's perfect for business meetings.,Liberty Cheesesteaks,0
Recommend a restaurant that's perfect for business meetings.,The Steakhouse,2
Recommend a restaurant that's perfect for business meetings.,La Petite Grocery,3
Recommend a restaurant that's perfect for business meetings.,Lilette,1
Recommend a restaurant that's perfect for business meetings.,Stella!,3
Recommend a restaurant that's perfect for business meetings.,Slice Pizzeria,1
Recommend a restaurant that's perfect for business meetings.,New Orleans Hamburger & Seafood Co,1
Recommend a restaurant that's perfect for business meetings.,Ruby Slipper Cafe,0
Recommend a restaurant that's perfect for business meetings.,Desi Vega's Steakhouse,3
Recommend a restaurant that's perfect for business meetings.,Louisiana Bistro,2
Recommend a restaurant that's perfect for business meetings.,Port Of Call,0
Recommend a restaurant that's perfect for business meetings.,Galatoire's 33 Bar & Steak,2
Recommend a restaurant that's perfect for business meetings.,Restaurant August,3
Recommend a restaurant that's perfect for business meetings.,The Company Burger,1
Recommend a restaurant that's perfect for business meetings.,Boucherie,2
Recommend a restaurant that's perfect for business meetings.,The Grill,0
Recommend a restaurant that's perfect for business meetings.,Upperline,2
Recommend a restaurant that's perfect for business meetings.,Meauxbar,2
Recommend a restaurant that's perfect for business meetings.,Midway Pizza,1
Recommend a restaurant that's perfect for business meetings.,The Camellia Grill,0
Recommend a restaurant that's perfect for business meetings.,Houston's Restaurant,2
Recommend a restaurant that's perfect for business meetings.,Muriel's Jackson Square,2
Recommend a restaurant that's perfect for business meetings.,Coquette,1
Recommend a restaurant that's perfect for business meetings.,Rib Room,2
Recommend a restaurant that's perfect for business meetings.,K-Paul's Louisiana Kitchen,2
Recommend a restaurant that's perfect for business meetings.,The Delachaise,1
Recommend a restaurant that's perfect for business meetings.,Paladar 511,2
Recommend a restaurant that's perfect for business meetings.,Emeril's Delmonico,2
Recommend a restaurant that's perfect for business meetings.,Brigtsen's Restaurant,1
Recommend a restaurant that's perfect for business meetings.,Dat Dog,0
Recommend a restaurant that's perfect for business meetings.,Irene's,2
Recommend a restaurant that's perfect for business meetings.,The Avenue Pub,1
Recommend a restaurant that's perfect for business meetings.,Saint Lawrence,1
Recommend a restaurant that's perfect for business meetings.,Green Goddess,1
Recommend a restaurant that's perfect for business meetings.,Cochon Butcher,1
Recommend a restaurant that's perfect for business meetings.,The Gallery Venue at Tomas Bistro,2
Recommend a restaurant that's perfect for business meetings.,Antoine's Restaurant,2
Recommend a restaurant that's perfect for business meetings.,The American Sector,1
Recommend a restaurant that's perfect for business meetings.,Cafe Degas,2
Recommend a restaurant that's perfect for business meetings.,The Pelican Club,2
Recommend a restaurant that's perfect for business meetings.,Pizza Delicious,1
Recommend a restaurant that's perfect for business meetings.,Toast,1
Recommend a restaurant that's perfect for business meetings.,Root,2
Recommend a restaurant that's perfect for business meetings.,Angeli on Decatur,1
Recommend a restaurant that's perfect for business meetings.,McClure's,1
Recommend a restaurant that's perfect for business meetings.,Snug Harbor Jazz Bistro,1
Recommend a restaurant that's perfect for business meetings.,Ralph's on the Park,3
Recommend a restaurant that's perfect for business meetings.,Cowbell,1
Recommend a restaurant that's perfect for business meetings.,Gordon Biersch Brewery Restaurant,1
Recommend a restaurant that's perfect for business meetings.,Capdeville,1
Recommend a restaurant that's perfect for business meetings.,Estrella Steak & Lobster,0
Recommend a restaurant that's perfect for business meetings.,Trinity Restaurant New Orleans,2
Recommend a restaurant that's perfect for business meetings.,Charcoal's Gourmet Burger Bar,1
Recommend a restaurant that's perfect for business meetings.,Brown Butter Southern Kitchen & Bar,1
Recommend a restaurant that's perfect for business meetings.,Café at The Square,2
Recommend a restaurant that's perfect for business meetings.,Mona's Cafe,1
Recommend a restaurant that's perfect for business meetings.,Herbsaint,2
Recommend a restaurant that's perfect for business meetings.,Three Muses,1
Recommend a restaurant that's perfect for business meetings.,Gris-Gris,2
Recommend a restaurant that's perfect for business meetings.,Jacques-Imo's Cafe,1
Recommend a restaurant that's perfect for business meetings.,Blue Oak BBQ,1
Recommend a restaurant that's perfect for business meetings.,Central City BBQ,2
Recommend a restaurant that's perfect for business meetings.,Compère Lapin,1
Recommend a restaurant that's perfect for business meetings.,Clover Grill,0
Recommend a restaurant that's perfect for business meetings.,Heard Dat Kitchen,0
Recommend a restaurant that's perfect for business meetings.,The Tasting Room,1
Recommend a restaurant that's perfect for business meetings.,Orleans Grapevine Wine Bar & Bistro,2
Recommend a restaurant that's perfect for business meetings.,Arnaud's Restaurant,3
Recommend a restaurant that's perfect for business meetings.,Wayfare,1
Recommend a restaurant that's perfect for business meetings.,Salú Bistro and Bar,2
Recommend a restaurant that's perfect for business meetings.,Another Broken Egg Cafe,1
Recommend a restaurant that's perfect for business meetings.,Bayona,2
Recommend a restaurant that's perfect for business meetings.,St Roch Market,2
Recommend a restaurant that's perfect for business meetings.,High Hat Cafe,1
Recommend a restaurant that's perfect for business meetings.,Galatoire's Restaurant,2
Recommend a restaurant that's perfect for business meetings.,Ignatius' Rue de La Course Coffeehouse,1
Recommend a restaurant that's perfect for business meetings.,N 7,2
Recommend a restaurant that's perfect for business meetings.,St Charles Tavern,1
Recommend a restaurant that's perfect for business meetings.,Restaurant R'evolution,3
Recommend a restaurant that's perfect for business meetings.,Tableau,2
Recommend a restaurant that's perfect for business meetings.,Copeland's Cheesecake Bistro,0
Recommend a restaurant that's perfect for business meetings.,La Crepe Nanou,1
Recommend a restaurant that's perfect for business meetings.,Restaurant Rebirth,2
Recommend a restaurant that's perfect for business meetings.,Atchafalaya Restaurant,1
Recommend a restaurant that's perfect for business meetings.,The Joint,0
Recommend a restaurant that's perfect for business meetings.,Tommy's Cuisine,3
Recommend a restaurant that's perfect for business meetings.,Eat New Orleans,1
Recommend a restaurant that's perfect for business meetings.,Louisiana Pizza Kitchen,1
Recommend a restaurant that's perfect for business meetings.,Buffa's Bar & Restaurant,1
Recommend a restaurant that's perfect for business meetings.,Cafe Sbisa,2
Recommend a restaurant that's perfect for business meetings.,Angeline,2
Recommend a restaurant that's perfect for business meetings.,Mid City Pizza,1
Recommend a restaurant that's perfect for business meetings.,Justine,1
Recommend a restaurant that's perfect for business meetings.,Ole Saint,1
Recommend a restaurant that's perfect for business meetings.,Mr. B's Bistro,2
Recommend a restaurant that's perfect for business meetings.,Dante's Kitchen,1
Recommend a restaurant that's perfect for business meetings.,Verti Marte,0
Recommend a restaurant that's perfect for business meetings.,Adolfo's,1
Recommend a restaurant that's perfect for business meetings.,Blaze Pizza,0
Recommend a restaurant that's perfect for business meetings.,Annunciation,2
Recommend a restaurant that's perfect for business meetings.,Briquette,2
