Query,Restaurant,Relevance Score
Looking for a restaurant that feels exclusive but not pretentious.,Iron Hill Brewery & Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Positano Coast by Aldo Lamberti,2
Looking for a restaurant that feels exclusive but not pretentious.,Jamonera,2
Looking for a restaurant that feels exclusive but not pretentious.,Farmicia,2
Looking for a restaurant that feels exclusive but not pretentious.,The Fat Ham,2
Looking for a restaurant that feels exclusive but not pretentious.,Louie Louie,2
Looking for a restaurant that feels exclusive but not pretentious.,Harvest Seasonal Grill & Wine Bar - Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,Talula's Daily,2
Looking for a restaurant that feels exclusive but not pretentious.,La Viola,2
Looking for a restaurant that feels exclusive but not pretentious.,Pinefish,2
Looking for a restaurant that feels exclusive but not pretentious.,The Good King Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,The Gaslight,2
Looking for a restaurant that feels exclusive but not pretentious.,La Fourno Ristorante Trattoria,2
Looking for a restaurant that feels exclusive but not pretentious.,Square 1682,2
Looking for a restaurant that feels exclusive but not pretentious.,Valanni,3
Looking for a restaurant that feels exclusive but not pretentious.,Wm Mulherin's Sons,3
Looking for a restaurant that feels exclusive but not pretentious.,Miles Table,2
Looking for a restaurant that feels exclusive but not pretentious.,Bar Ferdinand,2
Looking for a restaurant that feels exclusive but not pretentious.,Trolley Car Cafe,1
Looking for a restaurant that feels exclusive but not pretentious.,Alma de Cuba,3
Looking for a restaurant that feels exclusive but not pretentious.,Distrito,2
Looking for a restaurant that feels exclusive but not pretentious.,The Love,3
Looking for a restaurant that feels exclusive but not pretentious.,Barbuzzo,2
Looking for a restaurant that feels exclusive but not pretentious.,Kensington Quarters,2
Looking for a restaurant that feels exclusive but not pretentious.,High Street Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,Sampan,2
Looking for a restaurant that feels exclusive but not pretentious.,Ristorante Pesto,3
Looking for a restaurant that feels exclusive but not pretentious.,Urban Farmer Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,North Third,2
Looking for a restaurant that feels exclusive but not pretentious.,Figs,2
Looking for a restaurant that feels exclusive but not pretentious.,The Farmers' Cabinet,3
Looking for a restaurant that feels exclusive but not pretentious.,Ocean Prime,3
Looking for a restaurant that feels exclusive but not pretentious.,Indian Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Modo Mio,2
Looking for a restaurant that feels exclusive but not pretentious.,Melrose Diner,1
Looking for a restaurant that feels exclusive but not pretentious.,The Capital Grille,3
Looking for a restaurant that feels exclusive but not pretentious.,Dim Sum House,2
Looking for a restaurant that feels exclusive but not pretentious.,Cafe La Maude,3
Looking for a restaurant that feels exclusive but not pretentious.,Sweet Lucy's Smokehouse,2
Looking for a restaurant that feels exclusive but not pretentious.,Red Owl Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Sassafras Bar,3
Looking for a restaurant that feels exclusive but not pretentious.,Sabrina's Café,2
Looking for a restaurant that feels exclusive but not pretentious.,Catahoula,2
Looking for a restaurant that feels exclusive but not pretentious.,Little Nonna's,2
Looking for a restaurant that feels exclusive but not pretentious.,Booker's Restaurant and Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,McCrossen's Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Deke's Bar-B-Que,2
Looking for a restaurant that feels exclusive but not pretentious.,Vedge,3
Looking for a restaurant that feels exclusive but not pretentious.,Perch Pub,2
Looking for a restaurant that feels exclusive but not pretentious.,Bud & Marilyn's,2
Looking for a restaurant that feels exclusive but not pretentious.,Ms Tootsie's RBL,2
Looking for a restaurant that feels exclusive but not pretentious.,Harper's Garden,2
Looking for a restaurant that feels exclusive but not pretentious.,Aksum Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Bank & Bourbon,2
Looking for a restaurant that feels exclusive but not pretentious.,Kraftwork,2
Looking for a restaurant that feels exclusive but not pretentious.,Butcher Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Strangelove's,2
Looking for a restaurant that feels exclusive but not pretentious.,Jones,2
Looking for a restaurant that feels exclusive but not pretentious.,Royal Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Tinto,2
Looking for a restaurant that feels exclusive but not pretentious.,Amis Trattoria,2
Looking for a restaurant that feels exclusive but not pretentious.,L'Angolo Ristorante,3
Looking for a restaurant that feels exclusive but not pretentious.,Las Bugambilias,3
Looking for a restaurant that feels exclusive but not pretentious.,Pennsylvania 6,3
Looking for a restaurant that feels exclusive but not pretentious.,Zahav,3
Looking for a restaurant that feels exclusive but not pretentious.,Veda - Modern Indian Bistro,2
Looking for a restaurant that feels exclusive but not pretentious.,Rex at the Royal,3
Looking for a restaurant that feels exclusive but not pretentious.,Marrakesh,3
Looking for a restaurant that feels exclusive but not pretentious.,Cafe Ynez,2
Looking for a restaurant that feels exclusive but not pretentious.,Manakeesh Cafe Bakery & Grill,2
Looking for a restaurant that feels exclusive but not pretentious.,Estia,2
Looking for a restaurant that feels exclusive but not pretentious.,Bridget Foy's,2
Looking for a restaurant that feels exclusive but not pretentious.,Joe's Steaks + Soda Shop,2
Looking for a restaurant that feels exclusive but not pretentious.,Hardena_Waroeng Surabaya Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Tria Cafe Rittenhouse,2
Looking for a restaurant that feels exclusive but not pretentious.,Café y Chocolate,2
Looking for a restaurant that feels exclusive but not pretentious.,McCormick & Schmick's Seafood & Steaks,2
Looking for a restaurant that feels exclusive but not pretentious.,Bing Bing Dim Sum,2
Looking for a restaurant that feels exclusive but not pretentious.,Morimoto,3
Looking for a restaurant that feels exclusive but not pretentious.,Three Monkeys Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,La Calaca Feliz,2
Looking for a restaurant that feels exclusive but not pretentious.,Panorama,3
Looking for a restaurant that feels exclusive but not pretentious.,Xochitl,2
Looking for a restaurant that feels exclusive but not pretentious.,Bourbon & Branch,2
Looking for a restaurant that feels exclusive but not pretentious.,Darling's Diner,1
Looking for a restaurant that feels exclusive but not pretentious.,Le Viet Restaurant,3
Looking for a restaurant that feels exclusive but not pretentious.,Villa Di Roma,2
Looking for a restaurant that feels exclusive but not pretentious.,Porcini,3
Looking for a restaurant that feels exclusive but not pretentious.,Jerry's Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Wedge + Fig,2
Looking for a restaurant that feels exclusive but not pretentious.,Parc,2
Looking for a restaurant that feels exclusive but not pretentious.,Tria Taproom,3
Looking for a restaurant that feels exclusive but not pretentious.,The Rooster,2
Looking for a restaurant that feels exclusive but not pretentious.,Uzbekistan Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Fette Sau,2
Looking for a restaurant that feels exclusive but not pretentious.,Hickory Lane American Bistro,2
Looking for a restaurant that feels exclusive but not pretentious.,Devil's Alley Bar & Grille,2
Looking for a restaurant that feels exclusive but not pretentious.,Charlie Was a Sinner,3
Looking for a restaurant that feels exclusive but not pretentious.,Jake's & Cooper's Wine Bar & Wine Shop,3
Looking for a restaurant that feels exclusive but not pretentious.,The Adobe Cafe,1
Looking for a restaurant that feels exclusive but not pretentious.,Fogo de Chao,3
Looking for a restaurant that feels exclusive but not pretentious.,Barcelona Wine Bar Passyunk,2
Looking for a restaurant that feels exclusive but not pretentious.,Marathon On the Square,1
Looking for a restaurant that feels exclusive but not pretentious.,Bar-Ly Chinatown,1
Looking for a restaurant that feels exclusive but not pretentious.,Sazon Restaurant & Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,City Tap House,2
Looking for a restaurant that feels exclusive but not pretentious.,Local 44,2
Looking for a restaurant that feels exclusive but not pretentious.,Memphis Taproom,2
Looking for a restaurant that feels exclusive but not pretentious.,Karma Restaurant & Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Alla Spina,2
Looking for a restaurant that feels exclusive but not pretentious.,The Sidecar Bar & Grille,2
Looking for a restaurant that feels exclusive but not pretentious.,The Spicy Belly,2
Looking for a restaurant that feels exclusive but not pretentious.,Porta,2
Looking for a restaurant that feels exclusive but not pretentious.,Hungry Pigeon,2
Looking for a restaurant that feels exclusive but not pretentious.,Sitar India,2
Looking for a restaurant that feels exclusive but not pretentious.,Bellini,2
Looking for a restaurant that feels exclusive but not pretentious.,Han Dynasty,2
Looking for a restaurant that feels exclusive but not pretentious.,Abyssinia,2
Looking for a restaurant that feels exclusive but not pretentious.,Bistro Romano,3
Looking for a restaurant that feels exclusive but not pretentious.,Paris Bistro and Jazz Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Tequilas Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Marmont Steakhouse & Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Penrose Diner,2
Looking for a restaurant that feels exclusive but not pretentious.,Monsú,2
Looking for a restaurant that feels exclusive but not pretentious.,In Riva,3
Looking for a restaurant that feels exclusive but not pretentious.,Jack's Firehouse,1
Looking for a restaurant that feels exclusive but not pretentious.,Rangoon Burmese Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Mood Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Percy Street Barbecue,2
Looking for a restaurant that feels exclusive but not pretentious.,The Gold Standard Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Opa,3
Looking for a restaurant that feels exclusive but not pretentious.,Ralphs Italian Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Rouge,3
Looking for a restaurant that feels exclusive but not pretentious.,Smokin Bettys,1
Looking for a restaurant that feels exclusive but not pretentious.,Gran Caffe L'Aquila,2
Looking for a restaurant that feels exclusive but not pretentious.,Ten Stone Bar & Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Kite & Key,2
Looking for a restaurant that feels exclusive but not pretentious.,Standard Tap,2
Looking for a restaurant that feels exclusive but not pretentious.,American Sardine Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Triumph Brewing Company,2
Looking for a restaurant that feels exclusive but not pretentious.,Sate Kampar,2
Looking for a restaurant that feels exclusive but not pretentious.,Fare,2
Looking for a restaurant that feels exclusive but not pretentious.,V Street,2
Looking for a restaurant that feels exclusive but not pretentious.,Pod,2
Looking for a restaurant that feels exclusive but not pretentious.,Marathon,2
Looking for a restaurant that feels exclusive but not pretentious.,Mission Taqueria,3
Looking for a restaurant that feels exclusive but not pretentious.,Branzino Italian Ristorante,2
Looking for a restaurant that feels exclusive but not pretentious.,Radicchio Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Prohibition Taproom,2
Looking for a restaurant that feels exclusive but not pretentious.,Mixto,2
Looking for a restaurant that feels exclusive but not pretentious.,New Delhi Indian Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Hawthornes Biercafé,2
Looking for a restaurant that feels exclusive but not pretentious.,Vientiane Café,2
Looking for a restaurant that feels exclusive but not pretentious.,Apricot Stone,3
Looking for a restaurant that feels exclusive but not pretentious.,Time,3
Looking for a restaurant that feels exclusive but not pretentious.,Kabobeesh,1
Looking for a restaurant that feels exclusive but not pretentious.,Good Dog Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,El Camino Real,2
Looking for a restaurant that feels exclusive but not pretentious.,Front Street Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Serafina Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,Dante & Luigi's,3
Looking for a restaurant that feels exclusive but not pretentious.,Maggiano's Little Italy,2
Looking for a restaurant that feels exclusive but not pretentious.,Chima Steakhouse,2
Looking for a restaurant that feels exclusive but not pretentious.,Indian Kitchen Lovash,2
Looking for a restaurant that feels exclusive but not pretentious.,Luna Café,2
Looking for a restaurant that feels exclusive but not pretentious.,Sam's Morning Glory Diner,2
Looking for a restaurant that feels exclusive but not pretentious.,El Rey,2
Looking for a restaurant that feels exclusive but not pretentious.,2nd Story Brewing,2
Looking for a restaurant that feels exclusive but not pretentious.,The Happy Rooster,2
Looking for a restaurant that feels exclusive but not pretentious.,Cedar Point Bar and Kitchen,2
Looking for a restaurant that feels exclusive but not pretentious.,Kalaya,2
Looking for a restaurant that feels exclusive but not pretentious.,Green Eggs Café,2
Looking for a restaurant that feels exclusive but not pretentious.,Royal Sushi & Izakaya,3
Looking for a restaurant that feels exclusive but not pretentious.,Murph's Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Devon Seafood Grill,2
Looking for a restaurant that feels exclusive but not pretentious.,Johnny Brenda's,2
Looking for a restaurant that feels exclusive but not pretentious.,The Twisted Tail,2
Looking for a restaurant that feels exclusive but not pretentious.,Bainbridge Street Barrel House,1
Looking for a restaurant that feels exclusive but not pretentious.,Bourbon Blue,2
Looking for a restaurant that feels exclusive but not pretentious.,Smile Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Revolution House,2
Looking for a restaurant that feels exclusive but not pretentious.,Anastasi Seafood,3
Looking for a restaurant that feels exclusive but not pretentious.,Caribou Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Resurrection Ale House,2
Looking for a restaurant that feels exclusive but not pretentious.,Silk City Diner & Lounge,2
Looking for a restaurant that feels exclusive but not pretentious.,Cedar Park Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Giorgio On Pine,3
Looking for a restaurant that feels exclusive but not pretentious.,Baby Blues BBQ Philly,1
Looking for a restaurant that feels exclusive but not pretentious.,Stogie Joe's Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Isot Mediterranean Cuisine,2
Looking for a restaurant that feels exclusive but not pretentious.,Soup Kitchen Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Gyu-Kaku Japanese BBQ,2
Looking for a restaurant that feels exclusive but not pretentious.,South Philadelphia Tap Room,2
Looking for a restaurant that feels exclusive but not pretentious.,Dim Sum Garden,2
Looking for a restaurant that feels exclusive but not pretentious.,Cuba Libre Restaurant & Rum Bar - Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,LaScala's Birra,2
Looking for a restaurant that feels exclusive but not pretentious.,Le Virtu,2
Looking for a restaurant that feels exclusive but not pretentious.,Kilimandjaro Restaurant,3
Looking for a restaurant that feels exclusive but not pretentious.,Cantina Los Caballitos,2
Looking for a restaurant that feels exclusive but not pretentious.,Reading Terminal Market,0
Looking for a restaurant that feels exclusive but not pretentious.,Cafe Lift,2
Looking for a restaurant that feels exclusive but not pretentious.,Di Bruno Bros.,2
Looking for a restaurant that feels exclusive but not pretentious.,The Olde Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,El Jarocho,2
Looking for a restaurant that feels exclusive but not pretentious.,Chart House,2
Looking for a restaurant that feels exclusive but not pretentious.,Le Pain Quotidien,2
Looking for a restaurant that feels exclusive but not pretentious.,The Plough & the Stars,2
Looking for a restaurant that feels exclusive but not pretentious.,Honey's Sit-N-Eat,1
Looking for a restaurant that feels exclusive but not pretentious.,Destination Dogs,2
Looking for a restaurant that feels exclusive but not pretentious.,House of Thai Cuisine,2
Looking for a restaurant that feels exclusive but not pretentious.,New Harmony Vegetarian Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Doma,3
Looking for a restaurant that feels exclusive but not pretentious.,Con Murphy's,2
Looking for a restaurant that feels exclusive but not pretentious.,Mad Rex,2
Looking for a restaurant that feels exclusive but not pretentious.,The Goat's Beard,2
Looking for a restaurant that feels exclusive but not pretentious.,The Belgian Café,2
Looking for a restaurant that feels exclusive but not pretentious.,SOMO Manayunk,2
Looking for a restaurant that feels exclusive but not pretentious.,Khmer Kitchen,2
Looking for a restaurant that feels exclusive but not pretentious.,Urban Saloon,1
Looking for a restaurant that feels exclusive but not pretentious.,Devil's Den,2
Looking for a restaurant that feels exclusive but not pretentious.,Banh Mi and Bottles,2
Looking for a restaurant that feels exclusive but not pretentious.,Effie's Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,La Fontana Della Citta,1
Looking for a restaurant that feels exclusive but not pretentious.,Moriarty's Restaurant and Irish Pub,2
Looking for a restaurant that feels exclusive but not pretentious.,Earth Bread + Brewery,2
Looking for a restaurant that feels exclusive but not pretentious.,LaScala's,2
Looking for a restaurant that feels exclusive but not pretentious.,El Vez,2
Looking for a restaurant that feels exclusive but not pretentious.,Joy Tsin Lau Chinese Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Las Cazuelas Restaurant BYOB,2
Looking for a restaurant that feels exclusive but not pretentious.,Moshulu,2
Looking for a restaurant that feels exclusive but not pretentious.,Alyan's Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Sahara Grill,2
Looking for a restaurant that feels exclusive but not pretentious.,Ratchada Thai & Laos Cuisine,2
Looking for a restaurant that feels exclusive but not pretentious.,Southgate,2
Looking for a restaurant that feels exclusive but not pretentious.,Relish,2
Looking for a restaurant that feels exclusive but not pretentious.,Down Home Diner,1
Looking for a restaurant that feels exclusive but not pretentious.,Varga Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Landmark Americana Tap & Grill - University City,1
Looking for a restaurant that feels exclusive but not pretentious.,David's Mai Lai Wah,1
Looking for a restaurant that feels exclusive but not pretentious.,Tria Cafe Wash West,3
Looking for a restaurant that feels exclusive but not pretentious.,The Cambridge,2
Looking for a restaurant that feels exclusive but not pretentious.,Jose Pistola's,2
Looking for a restaurant that feels exclusive but not pretentious.,Shiao Lan Kung,2
Looking for a restaurant that feels exclusive but not pretentious.,National Mechanics,2
Looking for a restaurant that feels exclusive but not pretentious.,Vintage Wine Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Molly Malloy's,2
Looking for a restaurant that feels exclusive but not pretentious.,Francoluigi's Pizzeria & Italian Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Bonchon Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,Morgan's Pier,2
Looking for a restaurant that feels exclusive but not pretentious.,Winnie's Manayunk,2
Looking for a restaurant that feels exclusive but not pretentious.,Jasmine Rice - Rittenhouse,2
Looking for a restaurant that feels exclusive but not pretentious.,Brauhaus Schmitz,2
Looking for a restaurant that feels exclusive but not pretentious.,Sancho Pistola's,2
Looking for a restaurant that feels exclusive but not pretentious.,Pizzeria Vetri,2
Looking for a restaurant that feels exclusive but not pretentious.,Nom Wah Philadelphia,2
Looking for a restaurant that feels exclusive but not pretentious.,Spasso Italian Grill,2
Looking for a restaurant that feels exclusive but not pretentious.,Sang Kee Noodle House,0
Looking for a restaurant that feels exclusive but not pretentious.,Ekta Indian Cuisine,2
Looking for a restaurant that feels exclusive but not pretentious.,Dinardo's Famous Crabs,1
Looking for a restaurant that feels exclusive but not pretentious.,Almaz Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Café Soho,1
Looking for a restaurant that feels exclusive but not pretentious.,Seorabol Korean Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,The QUICK FIXX,1
Looking for a restaurant that feels exclusive but not pretentious.,MilkBoy,2
Looking for a restaurant that feels exclusive but not pretentious.,Oyster House,3
Looking for a restaurant that feels exclusive but not pretentious.,Little Sicily 2,1
Looking for a restaurant that feels exclusive but not pretentious.,Banana Leaf,2
Looking for a restaurant that feels exclusive but not pretentious.,Bottle Bar East,2
Looking for a restaurant that feels exclusive but not pretentious.,Blue Corn,2
Looking for a restaurant that feels exclusive but not pretentious.,Chhaya Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,World Cafe Live,2
Looking for a restaurant that feels exclusive but not pretentious.,Bar Bombón,2
Looking for a restaurant that feels exclusive but not pretentious.,Bistro SouthEast,2
Looking for a restaurant that feels exclusive but not pretentious.,Day By Day,2
Looking for a restaurant that feels exclusive but not pretentious.,The Dutch,2
Looking for a restaurant that feels exclusive but not pretentious.,Honey's Sit N Eat,1
Looking for a restaurant that feels exclusive but not pretentious.,Legal Sea Foods,2
Looking for a restaurant that feels exclusive but not pretentious.,The Foodery at Rittenhouse,2
Looking for a restaurant that feels exclusive but not pretentious.,Vietnam Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Max Brenner - Philadelphia,1
Looking for a restaurant that feels exclusive but not pretentious.,The Abbaye,2
Looking for a restaurant that feels exclusive but not pretentious.,One Shot Coffee,2
Looking for a restaurant that feels exclusive but not pretentious.,JJ Thai Cuisine,3
Looking for a restaurant that feels exclusive but not pretentious.,K-POT Korean BBQ & Hot Pot,2
Looking for a restaurant that feels exclusive but not pretentious.,The Black Sheep Pub & Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Miel Patisserie,2
Looking for a restaurant that feels exclusive but not pretentious.,Zorba's Taverna,2
Looking for a restaurant that feels exclusive but not pretentious.,Dan Dan,2
Looking for a restaurant that feels exclusive but not pretentious.,Tattooed Mom,3
Looking for a restaurant that feels exclusive but not pretentious.,The Blue Duck,2
Looking for a restaurant that feels exclusive but not pretentious.,Creperie Beau Monde & L'Etage,3
Looking for a restaurant that feels exclusive but not pretentious.,Monk's Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Gnocchi,2
Looking for a restaurant that feels exclusive but not pretentious.,Stock,2
Looking for a restaurant that feels exclusive but not pretentious.,Little Spoon Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,Nodding Head Brewery & Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Amma's South Indian Cuisine,1
Looking for a restaurant that feels exclusive but not pretentious.,Copabanana,1
Looking for a restaurant that feels exclusive but not pretentious.,Green Eggs Cafe,1
Looking for a restaurant that feels exclusive but not pretentious.,Erawan Thai Cuisine,2
Looking for a restaurant that feels exclusive but not pretentious.,Spice 28,2
Looking for a restaurant that feels exclusive but not pretentious.,Tamarind,2
Looking for a restaurant that feels exclusive but not pretentious.,Nook Bakery & Coffee Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Marra's,2
Looking for a restaurant that feels exclusive but not pretentious.,Nam Phuong,1
Looking for a restaurant that feels exclusive but not pretentious.,Xiandu Thai,2
Looking for a restaurant that feels exclusive but not pretentious.,Cantina Dos Segundos,2
Looking for a restaurant that feels exclusive but not pretentious.,Pho Xe Lua Viet Thai Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Misconduct Tavern,1
Looking for a restaurant that feels exclusive but not pretentious.,Los Gallos Mexican Taqueria,1
Looking for a restaurant that feels exclusive but not pretentious.,K'Far Cafe,2
Looking for a restaurant that feels exclusive but not pretentious.,El Poquito,2
Looking for a restaurant that feels exclusive but not pretentious.,Penang,2
Looking for a restaurant that feels exclusive but not pretentious.,Paesano's Philly Style,2
Looking for a restaurant that feels exclusive but not pretentious.,Chapterhouse Café & Gallery,2
Looking for a restaurant that feels exclusive but not pretentious.,Khyber Pass Pub,2
Looking for a restaurant that feels exclusive but not pretentious.,Cheu Noodle Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Circles Contemporary Thai,2
Looking for a restaurant that feels exclusive but not pretentious.,PYT,2
Looking for a restaurant that feels exclusive but not pretentious.,Ramen Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,Taqueria La Veracruzana,1
Looking for a restaurant that feels exclusive but not pretentious.,Ants Pants Café,2
Looking for a restaurant that feels exclusive but not pretentious.,QT Vietnamese Sandwich,0
Looking for a restaurant that feels exclusive but not pretentious.,Dock Street Brewery,2
Looking for a restaurant that feels exclusive but not pretentious.,Saad's Halal Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Cafe Diem,2
Looking for a restaurant that feels exclusive but not pretentious.,Zama,2
Looking for a restaurant that feels exclusive but not pretentious.,Yakitori Boy,2
Looking for a restaurant that feels exclusive but not pretentious.,Greg's Kitchen,2
Looking for a restaurant that feels exclusive but not pretentious.,1225Raw Sushi and Sake Lounge,2
Looking for a restaurant that feels exclusive but not pretentious.,Bluestone Lane,2
Looking for a restaurant that feels exclusive but not pretentious.,Sketch Burger,2
Looking for a restaurant that feels exclusive but not pretentious.,Jamaican Jerk Hut,1
Looking for a restaurant that feels exclusive but not pretentious.,Pietro's Coal Oven Pizzeria,2
Looking for a restaurant that feels exclusive but not pretentious.,E Mei Restaurant,2
Looking for a restaurant that feels exclusive but not pretentious.,Black & Brew,2
Looking for a restaurant that feels exclusive but not pretentious.,Real Food Eatery,1
Looking for a restaurant that feels exclusive but not pretentious.,New Deck Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Middle Child,2
Looking for a restaurant that feels exclusive but not pretentious.,Eulogy Belgian Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Barra Rossa Ristorante,2
Looking for a restaurant that feels exclusive but not pretentious.,P S & Co,2
Looking for a restaurant that feels exclusive but not pretentious.,Pizzeria Stella,2
Looking for a restaurant that feels exclusive but not pretentious.,Tela's Market & Kitchen,2
Looking for a restaurant that feels exclusive but not pretentious.,Hard Rock Cafe,1
Looking for a restaurant that feels exclusive but not pretentious.,Ocean Harbor,1
Looking for a restaurant that feels exclusive but not pretentious.,Tai Lake Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Pattaya,2
Looking for a restaurant that feels exclusive but not pretentious.,Tiffin,2
Looking for a restaurant that feels exclusive but not pretentious.,Su Xing House,2
Looking for a restaurant that feels exclusive but not pretentious.,Fergie's Pub,2
Looking for a restaurant that feels exclusive but not pretentious.,JJ Bootleggers,2
Looking for a restaurant that feels exclusive but not pretentious.,Village Whiskey,2
Looking for a restaurant that feels exclusive but not pretentious.,Mad Mex - University City,1
Looking for a restaurant that feels exclusive but not pretentious.,Cafe Olé,2
Looking for a restaurant that feels exclusive but not pretentious.,Ladder 15,1
Looking for a restaurant that feels exclusive but not pretentious.,Sakura Mandarin,2
Looking for a restaurant that feels exclusive but not pretentious.,Tres Jalapenos,1
Looking for a restaurant that feels exclusive but not pretentious.,La Colombe Coffee,2
Looking for a restaurant that feels exclusive but not pretentious.,Independence Beer Garden,2
Looking for a restaurant that feels exclusive but not pretentious.,Rybread,2
Looking for a restaurant that feels exclusive but not pretentious.,Chickie's & Pete's,1
Looking for a restaurant that feels exclusive but not pretentious.,Ting Wong Restaurant,1
Looking for a restaurant that feels exclusive but not pretentious.,Taqueria Feliz,2
Looking for a restaurant that feels exclusive but not pretentious.,Zento Contemporary Japanese Cuisine,2
Looking for a restaurant that feels exclusive but not pretentious.,El Fuego,1
Looking for a restaurant that feels exclusive but not pretentious.,Govinda's Vegetarian,2
Looking for a restaurant that feels exclusive but not pretentious.,Toast,1
Looking for a restaurant that feels exclusive but not pretentious.,Taco Riendo,1
Looking for a restaurant that feels exclusive but not pretentious.,Hippot Shabu Shabu,2
Looking for a restaurant that feels exclusive but not pretentious.,Warmdaddy's,2
Looking for a restaurant that feels exclusive but not pretentious.,Mac's Tavern,2
Looking for a restaurant that feels exclusive but not pretentious.,Que Chula Es Puebla,2
Looking for a restaurant that feels exclusive but not pretentious.,J'aime French Bakery,2
Looking for a restaurant that feels exclusive but not pretentious.,Manayunk Brewery,2
Looking for a restaurant that feels exclusive but not pretentious.,Steve's Prince of Steaks,1
Looking for a restaurant that feels exclusive but not pretentious.,Empress Garden,2
Looking for a restaurant that feels exclusive but not pretentious.,Rosy's Taco Bar,2
Looking for a restaurant that feels exclusive but not pretentious.,So Crepe,2
Looking for a restaurant that feels exclusive but not pretentious.,Pho Ha Saigon,2
Looking for a restaurant that feels exclusive but not pretentious.,HipCityVeg,1
Looking for a restaurant that feels exclusive but not pretentious.,Bok Bar,3
Looking for a restaurant that feels exclusive but not pretentious.,Spice End,1
Looking for a restaurant that feels exclusive but not pretentious.,South Philly Barbacoa,2
Looking for a restaurant that feels exclusive but not pretentious.,Hiro Ramen House,2
Looking for a restaurant that feels exclusive but not pretentious.,Umai Umai,3
Looking for a restaurant that feels exclusive but not pretentious.,Rose Petals Cafe,3
Looking for a restaurant that feels exclusive but not pretentious.,Nine Ting,1
Looking for a restaurant that feels exclusive but not pretentious.,Fuel Center City,1
