Query,City,Relevance Score
Cities for a high school graduation trip,Hanoi,2
Cities for a high school graduation trip,Sarajevo,2
Cities for a high school graduation trip,Tehran,1
Cities for a high school graduation trip,Little Rock,1
Cities for a high school graduation trip,Knoxville,2
Cities for a high school graduation trip,Cartagena (Colombia),2
Cities for a high school graduation trip,Rosario,2
Cities for a high school graduation trip,Kunming,2
Cities for a high school graduation trip,Charlottesville,2
Cities for a high school graduation trip,Mauritius,2
Cities for a high school graduation trip,Nairobi,2
Cities for a high school graduation trip,Chongqing,2
Cities for a high school graduation trip,Guatemala City,1
Cities for a high school graduation trip,Florianopolis,3
Cities for a high school graduation trip,Lexington (Kentucky),2
Cities for a high school graduation trip,Tulsa,2
Cities for a high school graduation trip,San Salvador,2
Cities for a high school graduation trip,Nelson (New Zealand),2
Cities for a high school graduation trip,San Jose (California),2
Cities for a high school graduation trip,Ta'if,2
Cities for a high school graduation trip,Phnom Penh,2
Cities for a high school graduation trip,Jeju City,2
Cities for a high school graduation trip,Kauai,2
Cities for a high school graduation trip,Kaohsiung,2
Cities for a high school graduation trip,Zagreb,2
Cities for a high school graduation trip,Omaha,2
Cities for a high school graduation trip,Hiroshima,2
Cities for a high school graduation trip,Yangon,2
Cities for a high school graduation trip,Trieste,2
Cities for a high school graduation trip,Monterey (California),2
Cities for a high school graduation trip,Marseille,2
Cities for a high school graduation trip,Udaipur,2
Cities for a high school graduation trip,Kazan,2
Cities for a high school graduation trip,Roata虂n,2
Cities for a high school graduation trip,Dubrovnik,2
Cities for a high school graduation trip,Puebla,2
Cities for a high school graduation trip,Curac抬ao,2
Cities for a high school graduation trip,Indore,2
Cities for a high school graduation trip,Arequipa,2
Cities for a high school graduation trip,Montpellier,2
Cities for a high school graduation trip,Algiers,1
Cities for a high school graduation trip,Kingston (Jamaica),2
Cities for a high school graduation trip,Panama City,2
Cities for a high school graduation trip,Tangier,2
Cities for a high school graduation trip,Varna,2
Cities for a high school graduation trip,Zhengzhou,2
Cities for a high school graduation trip,Pensacola,2
Cities for a high school graduation trip,Surat Thani,2
Cities for a high school graduation trip,Curitiba,2
Cities for a high school graduation trip,Batumi,3
Cities for a high school graduation trip,Astana,1
Cities for a high school graduation trip,Medford (Oregon),2
Cities for a high school graduation trip,Wroc艂aw,2
Cities for a high school graduation trip,Tashkent,2
Cities for a high school graduation trip,Wenzhou,2
Cities for a high school graduation trip,Aruba,2
Cities for a high school graduation trip,Takamatsu,2
Cities for a high school graduation trip,Madurai,1
Cities for a high school graduation trip,Tirana,2
Cities for a high school graduation trip,Ias苔i,2
Cities for a high school graduation trip,Saint Martin,2
Cities for a high school graduation trip,Da Nang,2
Cities for a high school graduation trip,Surat,1
Cities for a high school graduation trip,Patna,1
Cities for a high school graduation trip,Linz,2
Cities for a high school graduation trip,El Paso,2
Cities for a high school graduation trip,Newark (New Jersey),1
Cities for a high school graduation trip,Quere虂taro,2
Cities for a high school graduation trip,Sapporo,2
Cities for a high school graduation trip,Eugene,2
Cities for a high school graduation trip,Managua,2
Cities for a high school graduation trip,Grand Junction,2
Cities for a high school graduation trip,Port Elizabeth,2
Cities for a high school graduation trip,Surabaya,2
Cities for a high school graduation trip,Gran Canaria,2
Cities for a high school graduation trip,Varanasi,1
Cities for a high school graduation trip,Flint,1
Cities for a high school graduation trip,Me虂rida (Mexico),2
Cities for a high school graduation trip,Ulaanbaatar,2
Cities for a high school graduation trip,Syracuse (New York),2
Cities for a high school graduation trip,Dresden,2
Cities for a high school graduation trip,Manizales,2
Cities for a high school graduation trip,Champaign-Urbana,2
Cities for a high school graduation trip,Timis苔oara,2
Cities for a high school graduation trip,Hanover,2
Cities for a high school graduation trip,Leipzig,2
Cities for a high school graduation trip,Hefei,1
Cities for a high school graduation trip,Galapagos Islands,2
Cities for a high school graduation trip,Ufa,1
Cities for a high school graduation trip,Changchun,1
Cities for a high school graduation trip,Wuxi,2
Cities for a high school graduation trip,Saint Thomas,2
Cities for a high school graduation trip,Khabarovsk,1
Cities for a high school graduation trip,Ljubljana,2
Cities for a high school graduation trip,Harrisburg,1
Cities for a high school graduation trip,Amman,2
Cities for a high school graduation trip,Lucknow,1
Cities for a high school graduation trip,Porto Alegre,2
Cities for a high school graduation trip,"Santa Cruz (city, Bolivia)",2
Cities for a high school graduation trip,Binghamton,1
Cities for a high school graduation trip,Graz,2
Cities for a high school graduation trip,Podgorica,1
Cities for a high school graduation trip,Allentown,1
Cities for a high school graduation trip,Debrecen,2
Cities for a high school graduation trip,Madison,2
Cities for a high school graduation trip,Anchorage,2
Cities for a high school graduation trip,Aberdeen,2
Cities for a high school graduation trip,Geneva,2
Cities for a high school graduation trip,Turin,2
Cities for a high school graduation trip,Manaus,2
Cities for a high school graduation trip,Ankara,1
Cities for a high school graduation trip,Wuhan,2
Cities for a high school graduation trip,Zadar,2
Cities for a high school graduation trip,Changsha,2
Cities for a high school graduation trip,Salzburg,2
Cities for a high school graduation trip,San Luis Obispo,2
Cities for a high school graduation trip,Tabriz,2
Cities for a high school graduation trip,Chandigarh,2
Cities for a high school graduation trip,Karlsruhe,2
Cities for a high school graduation trip,Lubbock,1
Cities for a high school graduation trip,Rotorua,2
Cities for a high school graduation trip,Freetown,1
Cities for a high school graduation trip,Santa Rosa (California),2
Cities for a high school graduation trip,Saskatoon,2
Cities for a high school graduation trip,Oaxaca (city),2
Cities for a high school graduation trip,Alexandria,2
Cities for a high school graduation trip,Asahikawa,2
Cities for a high school graduation trip,Georgetown (Guyana),1
Cities for a high school graduation trip,Asheville,2
Cities for a high school graduation trip,Trondheim,2
Cities for a high school graduation trip,Samsun,1
Cities for a high school graduation trip,Sudbury (Ontario),2
Cities for a high school graduation trip,West Palm Beach,2
Cities for a high school graduation trip,Burlington (Vermont),2
Cities for a high school graduation trip,Taiyuan,2
Cities for a high school graduation trip,Umea虋,2
Cities for a high school graduation trip,Khartoum,1
Cities for a high school graduation trip,Nantucket,2
Cities for a high school graduation trip,Aspen,2
Cities for a high school graduation trip,Natal,2
Cities for a high school graduation trip,Gaspe虂,2
Cities for a high school graduation trip,Pisa,2
Cities for a high school graduation trip,Accra,2
Cities for a high school graduation trip,Szczecin,2
Cities for a high school graduation trip,Westchester County,2
Cities for a high school graduation trip,Zanzibar,2
Cities for a high school graduation trip,Maldives,2
Cities for a high school graduation trip,Okinawa,2
Cities for a high school graduation trip,Belfast,2
Cities for a high school graduation trip,Jodhpur,2
Cities for a high school graduation trip,Greenville (South Carolina),2
Cities for a high school graduation trip,Siem Reap,2
Cities for a high school graduation trip,Zakynthos,2
Cities for a high school graduation trip,Guiyang,2
Cities for a high school graduation trip,Bilbao,2
Cities for a high school graduation trip,Palm Springs,2
Cities for a high school graduation trip,Lethbridge,1
Cities for a high school graduation trip,Sharjah,2
Cities for a high school graduation trip,Jaipur,2
Cities for a high school graduation trip,Rochester (Minnesota),1
Cities for a high school graduation trip,Myrtle Beach,3
Cities for a high school graduation trip,Mendoza,2
Cities for a high school graduation trip,Coimbatore,1
Cities for a high school graduation trip,Lugano,2
Cities for a high school graduation trip,Jeddah,2
Cities for a high school graduation trip,Des Moines,2
Cities for a high school graduation trip,Gaborone,1
Cities for a high school graduation trip,Bhubaneswar,1
Cities for a high school graduation trip,Riyadh,1
Cities for a high school graduation trip,Vaasa,2
Cities for a high school graduation trip,Fiji,2
Cities for a high school graduation trip,Bahrain,2
Cities for a high school graduation trip,Maputo,1
Cities for a high school graduation trip,Penticton,2
Cities for a high school graduation trip,Aguascalientes,2
Cities for a high school graduation trip,Leh,2
Cities for a high school graduation trip,Kefalonia,2
Cities for a high school graduation trip,Key West,2
Cities for a high school graduation trip,Gillette,1
Cities for a high school graduation trip,Manta,2
Cities for a high school graduation trip,Gdan虂sk,2
Cities for a high school graduation trip,Kelowna,2
Cities for a high school graduation trip,St. George (Utah),2
Cities for a high school graduation trip,Spokane,2
Cities for a high school graduation trip,Khajuraho,1
Cities for a high school graduation trip,Hurghada,2
Cities for a high school graduation trip,Pretoria,2
Cities for a high school graduation trip,Urumqi,1
Cities for a high school graduation trip,Charleston (West Virginia),1
Cities for a high school graduation trip,Missoula,2
Cities for a high school graduation trip,Maceio虂,2
Cities for a high school graduation trip,Brazzaville,1
Cities for a high school graduation trip,Tegucigalpa,1
Cities for a high school graduation trip,Stavanger,2
Cities for a high school graduation trip,San Pedro Sula,2
Cities for a high school graduation trip,Cabo San Lucas,3
Cities for a high school graduation trip,Lusaka,1
Cities for a high school graduation trip,Praia,1
Cities for a high school graduation trip,Ouagadougou,1
Cities for a high school graduation trip,Aomori,2
Cities for a high school graduation trip,Cozumel,2
Cities for a high school graduation trip,Matsuyama,2
Cities for a high school graduation trip,South Bend,2
Cities for a high school graduation trip,Rapid City,2
Cities for a high school graduation trip,Norfolk (Virginia),2
Cities for a high school graduation trip,Tottori,2
Cities for a high school graduation trip,Palermo,2
Cities for a high school graduation trip,Ishigaki,2
Cities for a high school graduation trip,Kenora,2
Cities for a high school graduation trip,Shantou,2
Cities for a high school graduation trip,Kabul,0
Cities for a high school graduation trip,Moncton,2
Cities for a high school graduation trip,Nanning,2
Cities for a high school graduation trip,Asturias,2
Cities for a high school graduation trip,Cork,2
Cities for a high school graduation trip,La Paz,2
Cities for a high school graduation trip,Livingstone,2
Cities for a high school graduation trip,Faroe Islands,2
Cities for a high school graduation trip,Asmara,1
Cities for a high school graduation trip,Huatulco,2
Cities for a high school graduation trip,Rijeka,2
Cities for a high school graduation trip,Ningbo,2
Cities for a high school graduation trip,Bydgoszcz,2
Cities for a high school graduation trip,Tunis,2
Cities for a high school graduation trip,Luxor,2
Cities for a high school graduation trip,Bermuda,2
Cities for a high school graduation trip,Abuja,1
Cities for a high school graduation trip,Alicante,2
Cities for a high school graduation trip,Addis Ababa,2
Cities for a high school graduation trip,Bakersfield,1
Cities for a high school graduation trip,Bod酶,2
Cities for a high school graduation trip,Dhaka,1
Cities for a high school graduation trip,Split,2
Cities for a high school graduation trip,Palma de Mallorca,2
Cities for a high school graduation trip,Visby,2
Cities for a high school graduation trip,Amritsar,2
Cities for a high school graduation trip,Barranquilla,2
Cities for a high school graduation trip,Vilnius,2
Cities for a high school graduation trip,Bordeaux,2
Cities for a high school graduation trip,Luxembourg (city),2
Cities for a high school graduation trip,Saint John,1
Cities for a high school graduation trip,Kozhikode,2
Cities for a high school graduation trip,Izmir,2
Cities for a high school graduation trip,Erbil,1
Cities for a high school graduation trip,Bozeman,2
Cities for a high school graduation trip,Baghdad,0
Cities for a high school graduation trip,Saint Lucia,2
Cities for a high school graduation trip,Toyama,2
Cities for a high school graduation trip,Bhopal,2
Cities for a high school graduation trip,Strasbourg,2
Cities for a high school graduation trip,Mogadishu,1
Cities for a high school graduation trip,Victoria Falls,2
Cities for a high school graduation trip,Catania,2
Cities for a high school graduation trip,Guwahati,2
Cities for a high school graduation trip,Katowice,1
Cities for a high school graduation trip,Niamey,1
Cities for a high school graduation trip,Xining,2
Cities for a high school graduation trip,Lagos City,2
Cities for a high school graduation trip,Vigo,2
Cities for a high school graduation trip,Taupo虅,2
Cities for a high school graduation trip,Molde,1
Cities for a high school graduation trip,Rhodes (city),2
Cities for a high school graduation trip,Dakar,2
Cities for a high school graduation trip,Minsk,1
Cities for a high school graduation trip,Vito虂ria,2
Cities for a high school graduation trip,Yantai,2
Cities for a high school graduation trip,Casablanca,1
Cities for a high school graduation trip,Kuwait City,1
Cities for a high school graduation trip,Verona,2
Cities for a high school graduation trip,Srinagar,2
Cities for a high school graduation trip,Grand Rapids,2
Cities for a high school graduation trip,Kerikeri,2
Cities for a high school graduation trip,Springfield (Missouri),2
Cities for a high school graduation trip,Newcastle upon Tyne,2
Cities for a high school graduation trip,Bodrum,2
Cities for a high school graduation trip,Antananarivo,2
Cities for a high school graduation trip,Shiraz,2
Cities for a high school graduation trip,Leticia,2
Cities for a high school graduation trip,Dushanbe,1
Cities for a high school graduation trip,Lhasa,2
Cities for a high school graduation trip,Bremen,2
Cities for a high school graduation trip,Rzeszo虂w,1
Cities for a high school graduation trip,Isfahan,2
Cities for a high school graduation trip,Fresno,1
Cities for a high school graduation trip,Kharkiv,1
Cities for a high school graduation trip,Hohhot,2
Cities for a high school graduation trip,Rarotonga,2
Cities for a high school graduation trip,Krabi Town,2
Cities for a high school graduation trip,Apia,1
Cities for a high school graduation trip,Shreveport,1
Cities for a high school graduation trip,Shenyang,2
Cities for a high school graduation trip,Kigali,2
Cities for a high school graduation trip,Colorado Springs,2
Cities for a high school graduation trip,Heraklion,2
Cities for a high school graduation trip,Aqaba,2
Cities for a high school graduation trip,Timmins,2
Cities for a high school graduation trip,Arusha,2
Cities for a high school graduation trip,Mashhad,2
Cities for a high school graduation trip,Burbank,2
Cities for a high school graduation trip,Toulouse,2
Cities for a high school graduation trip,Pereira,2
Cities for a high school graduation trip,St. John's,2
Cities for a high school graduation trip,Yekaterinburg,2
Cities for a high school graduation trip,Port of Spain,2
Cities for a high school graduation trip,Veracruz,2
Cities for a high school graduation trip,Prince George,1
Cities for a high school graduation trip,Iquitos,1
Cities for a high school graduation trip,Santa Marta,2
Cities for a high school graduation trip,Mu虉nster,2
Cities for a high school graduation trip,Malatya,1
Cities for a high school graduation trip,Jackson (Wyoming),2
Cities for a high school graduation trip,Barbados,2
Cities for a high school graduation trip,Erie,2
Cities for a high school graduation trip,Nassau,2
Cities for a high school graduation trip,Raleigh,2
Cities for a high school graduation trip,Sault Sainte Marie (Ontario),2
Cities for a high school graduation trip,Antalya,2
Cities for a high school graduation trip,Trujillo (Peru),2
Cities for a high school graduation trip,Campo Grande,2
Cities for a high school graduation trip,Yellowknife,2
Cities for a high school graduation trip,Medicine Hat,1
Cities for a high school graduation trip,Funchal,2
Cities for a high school graduation trip,Cranbrook,1
Cities for a high school graduation trip,Niigata,2
Cities for a high school graduation trip,Iguac抬u Falls,2
Cities for a high school graduation trip,Bamako,1
Cities for a high school graduation trip,Sibiu,2
Cities for a high school graduation trip,Faro,2
Cities for a high school graduation trip,Providenciales,2
Cities for a high school graduation trip,Red Deer,1
Cities for a high school graduation trip,Sioux Falls,1
Cities for a high school graduation trip,Ranchi,1
Cities for a high school graduation trip,Hakodate,2
Cities for a high school graduation trip,Bele虂m,1
Cities for a high school graduation trip,San Luis Potosi,1
Cities for a high school graduation trip,Koror,2
Cities for a high school graduation trip,A虋lesund,2
Cities for a high school graduation trip,Vadodara,1
Cities for a high school graduation trip,Bishkek,2
Cities for a high school graduation trip,Lilongwe,1
Cities for a high school graduation trip,Fredericton,1
Cities for a high school graduation trip,Ponta Delgada,2
Cities for a high school graduation trip,Santa Ana (California),2
Cities for a high school graduation trip,Kinshasa,1
Cities for a high school graduation trip,Hilo,2
Cities for a high school graduation trip,Aalborg,2
Cities for a high school graduation trip,Columbia (South Carolina),2
Cities for a high school graduation trip,Amarillo,2
Cities for a high school graduation trip,Kalamazoo,2
Cities for a high school graduation trip,Tauranga,2
Cities for a high school graduation trip,Kiruna,1
Cities for a high school graduation trip,Changzhou,2
Cities for a high school graduation trip,Bujumbura,1
Cities for a high school graduation trip,Samara,2
Cities for a high school graduation trip,Dayton,2
Cities for a high school graduation trip,Nanaimo,2
Cities for a high school graduation trip,Wilmington (North Carolina),2
Cities for a high school graduation trip,Zhanjiang,2
Cities for a high school graduation trip,Konya,1
Cities for a high school graduation trip,Adana,1
Cities for a high school graduation trip,Puerto Plata,2
Cities for a high school graduation trip,Charlottetown,2
Cities for a high school graduation trip,Cuiaba虂,2
Cities for a high school graduation trip,Nagpur,1
Cities for a high school graduation trip,Billings,1
Cities for a high school graduation trip,Windhoek,1
Cities for a high school graduation trip,Jackson (Mississippi),1
Cities for a high school graduation trip,Durango (Colorado),2
Cities for a high school graduation trip,Cagliari,2
Cities for a high school graduation trip,Nantes,2
Cities for a high school graduation trip,Novosibirsk,1
Cities for a high school graduation trip,Vijayawada,1
Cities for a high school graduation trip,Beihai,2
Cities for a high school graduation trip,Peoria (Illinois),1
Cities for a high school graduation trip,Abidjan,1
Cities for a high school graduation trip,Diyarbak谋r,1
Cities for a high school graduation trip,O虉stersund,1
Cities for a high school graduation trip,Haugesund,1
Cities for a high school graduation trip,Agartala,1
Cities for a high school graduation trip,Fort Myers,2
Cities for a high school graduation trip,Tampico,2
Cities for a high school graduation trip,Varadero,2
Cities for a high school graduation trip,Great Falls (Montana),1
Cities for a high school graduation trip,Puerto Maldonado,2
Cities for a high school graduation trip,Nagasaki,2
Cities for a high school graduation trip,Nouakchott,1
Cities for a high school graduation trip,Nanchang,2
Cities for a high school graduation trip,Goia虃nia,1
Cities for a high school graduation trip,Basra,1
Cities for a high school graduation trip,Dunhuang,2
Cities for a high school graduation trip,Maracaibo,1
Cities for a high school graduation trip,Grand Cayman,2
Cities for a high school graduation trip,Pamplona,2
Cities for a high school graduation trip,Redding,1
Cities for a high school graduation trip,Harare,2
Cities for a high school graduation trip,Churchill,1
Cities for a high school graduation trip,Bari,2
Cities for a high school graduation trip,Yinchuan,1
Cities for a high school graduation trip,Belize City,2
Cities for a high school graduation trip,Iwakuni,1
Cities for a high school graduation trip,Baton Rouge,2
Cities for a high school graduation trip,Minot,1
Cities for a high school graduation trip,Flores (Guatemala),2
Cities for a high school graduation trip,Fairbanks,2
Cities for a high school graduation trip,Medina,1
Cities for a high school graduation trip,Kailua-Kona,2
Cities for a high school graduation trip,Abbotsford,1
Cities for a high school graduation trip,Rajkot,1
Cities for a high school graduation trip,Evansville,1
Cities for a high school graduation trip,Tirupati,1
Cities for a high school graduation trip,Grenada,2
Cities for a high school graduation trip,Luanda,1
Cities for a high school graduation trip,Chihuahua,2
Cities for a high school graduation trip,Calvi,2
Cities for a high school graduation trip,Bloemfontein,1
Cities for a high school graduation trip,Springfield (Illinois),2
Cities for a high school graduation trip,Wichita,2
Cities for a high school graduation trip,Fargo,2
Cities for a high school graduation trip,Villahermosa,1
Cities for a high school graduation trip,Fort Wayne,1
Cities for a high school graduation trip,Salinas,1
Cities for a high school graduation trip,Miyazaki,2
Cities for a high school graduation trip,Shijiazhuang,1
Cities for a high school graduation trip,Kashgar,2
Cities for a high school graduation trip,Klagenfurt,2
Cities for a high school graduation trip,Jamnagar,1
Cities for a high school graduation trip,Mont-Tremblant,2
Cities for a high school graduation trip,Grande Prairie,1
Cities for a high school graduation trip,East London,1
Cities for a high school graduation trip,Akita,1
Cities for a high school graduation trip,Zunyi,1
Cities for a high school graduation trip,Sarnia,1
Cities for a high school graduation trip,Guam,2
Cities for a high school graduation trip,Libreville,1
Cities for a high school graduation trip,Pula,2
Cities for a high school graduation trip,Moroni (Comoros),1
Cities for a high school graduation trip,Huangshan,2
Cities for a high school graduation trip,Bathurst (New Brunswick),1
Cities for a high school graduation trip,Thunder Bay,2
Cities for a high school graduation trip,Noume虂a,2
Cities for a high school graduation trip,Traverse City,2
Cities for a high school graduation trip,Rouyn-Noranda,1
Cities for a high school graduation trip,Port Blair,2
Cities for a high school graduation trip,Yanji,2
Cities for a high school graduation trip,I虃les-de-la-Madeleine,2
Cities for a high school graduation trip,Aswan,2
Cities for a high school graduation trip,Bissau,1
Cities for a high school graduation trip,Hargeisa,1
Cities for a high school graduation trip,Joa虄o Pessoa,1
Cities for a high school graduation trip,Chania,2
Cities for a high school graduation trip,Acapulco,2
Cities for a high school graduation trip,Bismarck,1
Cities for a high school graduation trip,Denizli,1
Cities for a high school graduation trip,Lincoln,1
Cities for a high school graduation trip,Cotonou,1
Cities for a high school graduation trip,Larnaca,2
Cities for a high school graduation trip,Castlegar,1
Cities for a high school graduation trip,Punta Cana,2
Cities for a high school graduation trip,Teresina,1
Cities for a high school graduation trip,Napier,2
Cities for a high school graduation trip,Obihiro,1
Cities for a high school graduation trip,Imphal,1
Cities for a high school graduation trip,Petrolina,1
Cities for a high school graduation trip,San Cristobal (Galapagos),2
Cities for a high school graduation trip,Van,1
Cities for a high school graduation trip,Kagoshima,2
Cities for a high school graduation trip,Fayetteville (Arkansas),2
Cities for a high school graduation trip,Lafayette (Louisiana),2
Cities for a high school graduation trip,Gondar,2
Cities for a high school graduation trip,Dandong,2
Cities for a high school graduation trip,Kayseri,1
Cities for a high school graduation trip,Blenheim (New Zealand),2
Cities for a high school graduation trip,North Bay (Ontario),2
Cities for a high school graduation trip,Friedrichshafen,2
Cities for a high school graduation trip,Brindisi,1
Cities for a high school graduation trip,Sept-I虃les,2
Cities for a high school graduation trip,Kamloops,2
Cities for a high school graduation trip,Port-au-Prince,1
Cities for a high school graduation trip,Lalibela,1
Cities for a high school graduation trip,Kittila虉,2
Cities for a high school graduation trip,Appleton,1
Cities for a high school graduation trip,Bryan-College Station,1
Cities for a high school graduation trip,Mobile,2
Cities for a high school graduation trip,Saint Kitts and Nevis,2
Cities for a high school graduation trip,Plattsburgh,1
Cities for a high school graduation trip,Longyearbyen,1
Cities for a high school graduation trip,Comox,2
Cities for a high school graduation trip,Montego Bay,2
Cities for a high school graduation trip,Inuvik,1
Cities for a high school graduation trip,Tongatapu,2
Cities for a high school graduation trip,Zihuatanejo,2
Cities for a high school graduation trip,North Platte,1
Cities for a high school graduation trip,Kirkenes,1
Cities for a high school graduation trip,Iqaluit,1
Cities for a high school graduation trip,Ashgabat,1
Cities for a high school graduation trip,Juba,0
Cities for a high school graduation trip,Prince Rupert,2
Cities for a high school graduation trip,Lake Charles,2
Cities for a high school graduation trip,Terrace,1
Cities for a high school graduation trip,Whitehorse,2
Cities for a high school graduation trip,Axum,2
Cities for a high school graduation trip,Fort St. John,1
Cities for a high school graduation trip,Blantyre,1
Cities for a high school graduation trip,Wausau,1
Cleanest cities to visit,Oslo,3
Cleanest cities to visit,Stockholm,3
Cleanest cities to visit,Helsinki,2
Cleanest cities to visit,Kyoto,1
Cleanest cities to visit,Aarhus,2
Cleanest cities to visit,Seoul,2
Cleanest cities to visit,Tokyo,3
Cleanest cities to visit,Reykjavi虂k,2
Cleanest cities to visit,Sa虄o Paulo,0
Cleanest cities to visit,Beijing,1
Cleanest cities to visit,Shanghai,1
Cleanest cities to visit,Zurich,3
Cleanest cities to visit,Portland (Oregon),1
Cleanest cities to visit,Copenhagen,3
Cleanest cities to visit,Amsterdam,1
Cleanest cities to visit,San Francisco,1
Cleanest cities to visit,Seattle,2
Cleanest cities to visit,Tallinn,2
Cleanest cities to visit,Berlin,1
Cleanest cities to visit,Bergen,1
Cleanest cities to visit,Adelaide,2
Cleanest cities to visit,Singapore,3
Cleanest cities to visit,Bangkok,0
Cleanest cities to visit,Hamburg,2
Cleanest cities to visit,London,0
Cleanest cities to visit,Jakarta,0
Cleanest cities to visit,Vienna,3
Cleanest cities to visit,Gothenburg,2
Cleanest cities to visit,Malmo虉,1
Cleanest cities to visit,Osaka,1
Cleanest cities to visit,Istanbul,0
Cleanest cities to visit,Hong Kong,2
Cleanest cities to visit,Sydney,2
Cleanest cities to visit,Kolkata,0
Cleanest cities to visit,Athens,0
Cleanest cities to visit,Budapest,1
Cleanest cities to visit,Toronto,2
Cleanest cities to visit,Kristiansand,1
Cleanest cities to visit,Trondheim,1
Cleanest cities to visit,Melbourne,1
Cleanest cities to visit,Kochi,1
Cleanest cities to visit,Vancouver,2
Cleanest cities to visit,Paris,0
Cleanest cities to visit,New York City,1
Cleanest cities to visit,Karachi,0
Cleanest cities to visit,Venice,1
Cleanest cities to visit,Du虉sseldorf,1
Cleanest cities to visit,Brussels,1
Cleanest cities to visit,Chicago,2
Cleanest cities to visit,Barcelona,1
Cleanest cities to visit,Buenos Aires,0
Cleanest cities to visit,Tianjin,1
Cleanest cities to visit,Munich,2
Cleanest cities to visit,Mumbai,0
Cleanest cities to visit,San Diego,2
Cleanest cities to visit,Bucharest,0
Cleanest cities to visit,Bangalore,2
Cleanest cities to visit,Johannesburg,0
Cleanest cities to visit,Milan,1
Cleanest cities to visit,Manchester,0
Cleanest cities to visit,Guangzhou,1
Cleanest cities to visit,Turku,1
Cleanest cities to visit,Warsaw,2
Cleanest cities to visit,Perth,2
Cleanest cities to visit,Canberra,2
Cleanest cities to visit,Manila,0
Cleanest cities to visit,Skopje,1
Cleanest cities to visit,Tel Aviv,0
Cleanest cities to visit,Busan,1
Cleanest cities to visit,Belgrade,1
Cleanest cities to visit,Taipei,2
Cleanest cities to visit,Bristol,1
Cleanest cities to visit,Prague,1
Cleanest cities to visit,Frankfurt,1
Cleanest cities to visit,Shenzhen,2
Cleanest cities to visit,Milwaukee,1
Cleanest cities to visit,Edmonton,0
Cleanest cities to visit,Kobe,1
Cleanest cities to visit,Moscow,1
Cleanest cities to visit,Nuremberg,1
Cleanest cities to visit,Montreal,1
Cleanest cities to visit,Riga,1
Cleanest cities to visit,Tehran,0
Cleanest cities to visit,Yerevan,1
Cleanest cities to visit,Beirut,0
Cleanest cities to visit,Lisbon,1
Cleanest cities to visit,Rome,0
Cleanest cities to visit,Kuala Lumpur,1
Cleanest cities to visit,Dubai,2
Cleanest cities to visit,Los Angeles,1
Cleanest cities to visit,Chennai,1
Cleanest cities to visit,Cape Town,2
Cleanest cities to visit,Zagreb,1
Cleanest cities to visit,Delhi,0
Cleanest cities to visit,Dhaka,0
Cleanest cities to visit,Cairo,0
Cleanest cities to visit,Mexico City,0
Cleanest cities to visit,Pittsburgh,2
Cleanest cities to visit,Stuttgart,1
Cleanest cities to visit,Nagoya,2
Cleanest cities to visit,Troms酶,0
Cleanest cities to visit,Innsbruck,2
Cleanest cities to visit,Dublin,0
Cleanest cities to visit,Nairobi,0
Cleanest cities to visit,Auckland,1
Cleanest cities to visit,Montevideo,1
Cleanest cities to visit,Fukuoka,0
Cleanest cities to visit,Sarajevo,0
Cleanest cities to visit,Ottawa,2
Cleanest cities to visit,Winnipeg,1
Cleanest cities to visit,Brisbane,2
Cleanest cities to visit,Edinburgh,1
Cleanest cities to visit,Saint Petersburg,1
Cleanest cities to visit,Rio de Janeiro,0
Cleanest cities to visit,Lahore,1
Cleanest cities to visit,Birmingham,1
Cleanest cities to visit,Kathmandu,0
Cleanest cities to visit,Krako虂w,2
Cleanest cities to visit,Hyderabad,1
Cleanest cities to visit,Lima,0
Cleanest cities to visit,Ahmedabad,1
Cleanest cities to visit,Nice,1
Cleanest cities to visit,Calgary,2
Cleanest cities to visit,Abu Dhabi,3
Cleanest cities to visit,Harbin,0
Cleanest cities to visit,Madrid,2
Cleanest cities to visit,Tampere,1
Cleanest cities to visit,Poznan虂,1
Cleanest cities to visit,"Washington, D.C.",2
Cleanest cities to visit,Rochester (New York),1
Cleanest cities to visit,Philadelphia,1
Cleanest cities to visit,Lyon,1
Cleanest cities to visit,Ljubljana,3
Cleanest cities to visit,Dresden,1
Cleanest cities to visit,Boston,1
Cleanest cities to visit,Tirana,1
Cleanest cities to visit,Graz,1
Cleanest cities to visit,Haugesund,0
Cleanest cities to visit,Kaunas,1
Cleanest cities to visit,Dalian,2
Cleanest cities to visit,Stavanger,1
Cleanest cities to visit,Detroit,1
Cleanest cities to visit,Jeju City,1
Cleanest cities to visit,Pune,1
Cleanest cities to visit,Strasbourg,1
Cleanest cities to visit,Nanjing,1
Cleanest cities to visit,Algiers,1
Cleanest cities to visit,Aurangabad,1
Cleanest cities to visit,Geneva,2
Cleanest cities to visit,Kaohsiung,1
Cleanest cities to visit,Brasilia,2
Cleanest cities to visit,Kos虒ice,0
Cleanest cities to visit,A虋lesund,1
Cleanest cities to visit,Wellington,1
Cleanest cities to visit,George Town (Malaysia),1
Cleanest cities to visit,New Orleans,0
Cleanest cities to visit,Honolulu,1
Cleanest cities to visit,Chiang Mai,1
Cleanest cities to visit,Bremen,1
Cleanest cities to visit,Buffalo,1
Cleanest cities to visit,Thessaloniki,1
Cleanest cities to visit,Macau,2
Cleanest cities to visit,Porto,1
Cleanest cities to visit,Bogota虂,1
