Query,City,Relevance Score
I want to visit cities with famous bridges,Saint Petersburg,3
I want to visit cities with famous bridges,Madrid,1
I want to visit cities with famous bridges,Ljubljana,3
I want to visit cities with famous bridges,Lethbridge,3
I want to visit cities with famous bridges,San Jose (California),0
I want to visit cities with famous bridges,Pisa,2
I want to visit cities with famous bridges,Milwaukee,3
I want to visit cities with famous bridges,Tokyo,2
I want to visit cities with famous bridges,Vancouver,3
I want to visit cities with famous bridges,Toronto,1
I want to visit cities with famous bridges,Nuremberg,2
I want to visit cities with famous bridges,Bogota虂,0
I want to visit cities with famous bridges,Newark (New Jersey),1
I want to visit cities with famous bridges,Brownsville (Texas),2
I want to visit cities with famous bridges,"Co虂rdoba (city, Argentina)",0
I want to visit cities with famous bridges,Baltimore,2
I want to visit cities with famous bridges,Nice,0
I want to visit cities with famous bridges,Medelli虂n,2
I want to visit cities with famous bridges,Tallinn,1
I want to visit cities with famous bridges,Glasgow,3
I want to visit cities with famous bridges,Bilbao,3
I want to visit cities with famous bridges,San Diego,0
I want to visit cities with famous bridges,Charlotte,0
I want to visit cities with famous bridges,Birmingham,2
I want to visit cities with famous bridges,New Orleans,1
I want to visit cities with famous bridges,Sacramento,1
I want to visit cities with famous bridges,Cleveland,1
I want to visit cities with famous bridges,Turin,2
I want to visit cities with famous bridges,Stuttgart,0
I want to visit cities with famous bridges,George Town (Malaysia),2
I want to visit cities with famous bridges,Singapore,2
I want to visit cities with famous bridges,Caracas,0
I want to visit cities with famous bridges,Brussels,1
I want to visit cities with famous bridges,Manila,1
I want to visit cities with famous bridges,Belgrade,2
I want to visit cities with famous bridges,Belfast,2
I want to visit cities with famous bridges,Wuhan,3
I want to visit cities with famous bridges,Innsbruck,2
I want to visit cities with famous bridges,Verona,2
I want to visit cities with famous bridges,Canberra,0
I want to visit cities with famous bridges,Auckland,2
I want to visit cities with famous bridges,Kingston (Ontario),2
I want to visit cities with famous bridges,Shenzhen,1
I want to visit cities with famous bridges,Trieste,2
I want to visit cities with famous bridges,Istanbul,3
I want to visit cities with famous bridges,Zagreb,1
I want to visit cities with famous bridges,Wellington,0
I want to visit cities with famous bridges,Cape Town,0
I want to visit cities with famous bridges,Louisville,3
I want to visit cities with famous bridges,Seville,2
I want to visit cities with famous bridges,Nanjing,3
I want to visit cities with famous bridges,Quebec City,2
I want to visit cities with famous bridges,Kolkata,1
I want to visit cities with famous bridges,Marseille,0
I want to visit cities with famous bridges,Bergen,1
I want to visit cities with famous bridges,Moscow,2
I want to visit cities with famous bridges,Santa Fe (New Mexico),0
I want to visit cities with famous bridges,Hangzhou,2
I want to visit cities with famous bridges,Indianapolis,0
I want to visit cities with famous bridges,Bangkok,2
I want to visit cities with famous bridges,Beijing,1
I want to visit cities with famous bridges,Tel Aviv,0
I want to visit cities with famous bridges,Victoria (British Columbia),2
I want to visit cities with famous bridges,Guangzhou,2
I want to visit cities with famous bridges,Windsor (Ontario),3
I want to visit cities with famous bridges,Flint,0
I want to visit cities with famous bridges,Montevideo,1
I want to visit cities with famous bridges,Leipzig,0
I want to visit cities with famous bridges,Mumbai,1
I want to visit cities with famous bridges,Toulouse,3
I want to visit cities with famous bridges,Cairo,0
I want to visit cities with famous bridges,Santiago,0
I want to visit cities with famous bridges,Wilmington (North Carolina),1
I want to visit cities with famous bridges,Monterrey,3
I want to visit cities with famous bridges,Bremen,1
I want to visit cities with famous bridges,Cagliari,0
I want to visit cities with famous bridges,Delhi,0
I want to visit cities with famous bridges,Albany (New York),0
I want to visit cities with famous bridges,Bologna,1
I want to visit cities with famous bridges,Xi'an,1
I want to visit cities with famous bridges,Queenstown (New Zealand),0
I want to visit cities with famous bridges,Luxembourg (city),2
I want to visit cities with famous bridges,Winnipeg,2
I want to visit cities with famous bridges,Szczecin,3
I want to visit cities with famous bridges,Rio de Janeiro,0
I want to visit cities with famous bridges,Jacksonville,3
I want to visit cities with famous bridges,Kuala Lumpur,1
I want to visit cities with famous bridges,Aberdeen,1
I want to visit cities with famous bridges,Perth,1
I want to visit cities with famous bridges,Me虂rida (Mexico),1
I want to visit cities with famous bridges,Beirut,1
I want to visit cities with famous bridges,San Antonio,2
I want to visit cities with famous bridges,Yangon,3
I want to visit cities with famous bridges,Cabo San Lucas,0
I want to visit cities with famous bridges,Cartagena (Colombia),0
I want to visit cities with famous bridges,Kansas City,2
I want to visit cities with famous bridges,Bordeaux,2
I want to visit cities with famous bridges,Graz,2
I want to visit cities with famous bridges,Nanaimo,0
I want to visit cities with famous bridges,Helsinki,1
I want to visit cities with famous bridges,Ahmedabad,2
I want to visit cities with famous bridges,Christchurch,2
I want to visit cities with famous bridges,Kochi,1
I want to visit cities with famous bridges,Guadalajara,1
I want to visit cities with famous bridges,Zhuhai,1
I want to visit cities with famous bridges,Linz,0
I want to visit cities with famous bridges,Dubrovnik,1
I want to visit cities with famous bridges,Bucharest,2
I want to visit cities with famous bridges,Lima,0
I want to visit cities with famous bridges,Albuquerque,0
I want to visit cities with famous bridges,Santa Barbara,0
I want to visit cities with famous bridges,Jinan,1
I want to visit cities with famous bridges,Seattle,2
I want to visit cities with famous bridges,Hamilton (Ontario),1
I want to visit cities with famous bridges,Puerto Vallarta,1
I want to visit cities with famous bridges,Phnom Penh,0
I want to visit cities with famous bridges,Geneva,1
I want to visit cities with famous bridges,Du虉sseldorf,2
I want to visit cities with famous bridges,San Jose虂 (Costa Rica),0
I want to visit cities with famous bridges,Tianjin,3
I want to visit cities with famous bridges,Allentown,1
I want to visit cities with famous bridges,Malmo虉,3
I want to visit cities with famous bridges,Aarhus,1
I want to visit cities with famous bridges,Debrecen,1
I want to visit cities with famous bridges,Edmonton,2
I want to visit cities with famous bridges,San Juan,1
I want to visit cities with famous bridges,Riga,2
I want to visit cities with famous bridges,Cuzco,0
I want to visit cities with famous bridges,Cebu City,3
I want to visit cities with famous bridges,Calgary,3
I want to visit cities with famous bridges,Busan,2
I want to visit cities with famous bridges,Asuncio虂n,1
I want to visit cities with famous bridges,Cork,2
I want to visit cities with famous bridges,Rijeka,2
I want to visit cities with famous bridges,Wroc艂aw,3
I want to visit cities with famous bridges,Osaka,3
I want to visit cities with famous bridges,Morelia,2
I want to visit cities with famous bridges,Sofia,2
I want to visit cities with famous bridges,San Salvador,1
I want to visit cities with famous bridges,Catania,0
I want to visit cities with famous bridges,Malta,0
I want to visit cities with famous bridges,Johannesburg,0
I want to visit cities with famous bridges,Charleston (South Carolina),3
I want to visit cities with famous bridges,Kaohsiung,2
I want to visit cities with famous bridges,Binghamton,2
I want to visit cities with famous bridges,Tenerife,0
I want to visit cities with famous bridges,Denver,0
I want to visit cities with famous bridges,Strasbourg,2
I want to visit cities with famous bridges,Arequipa,3
I want to visit cities with famous bridges,Gold Coast,0
I want to visit cities with famous bridges,La Paz,0
I want to visit cities with famous bridges,Vilnius,1
I want to visit cities with famous bridges,Santo Domingo,0
I want to visit cities with famous bridges,Halifax,1
I want to visit cities with famous bridges,Salt Lake City,0
I want to visit cities with famous bridges,Palma de Mallorca,0
I want to visit cities with famous bridges,Jakarta,0
I want to visit cities with famous bridges,Ho Chi Minh City,0
I want to visit cities with famous bridges,Quito,0
I want to visit cities with famous bridges,Luzon,1
I want to visit cities with famous bridges,Champaign-Urbana,0
I want to visit cities with famous bridges,Trabzon,2
I want to visit cities with famous bridges,St. John's,0
I want to visit cities with famous bridges,Lugano,0
I want to visit cities with famous bridges,Turku,2
I want to visit cities with famous bridges,Hanover,1
I want to visit cities with famous bridges,Mazatlan,2
I want to visit cities with famous bridges,Taipei,1
I want to visit cities with famous bridges,Guilin,2
I want to visit cities with famous bridges,Saint Thomas,0
I want to visit cities with famous bridges,Dubai,1
I want to visit cities with famous bridges,South Bend,0
I want to visit cities with famous bridges,Harbin,3
I want to visit cities with famous bridges,Kathmandu,3
I want to visit cities with famous bridges,San Luis Potosi,0
I want to visit cities with famous bridges,Portland (Oregon),2
I want to visit cities with famous bridges,Natal,2
I want to visit cities with famous bridges,Mombasa,2
I want to visit cities with famous bridges,Kavala,3
I want to visit cities with famous bridges,Salzburg,1
I want to visit cities with famous bridges,Dalian,0
I want to visit cities with famous bridges,Porto Alegre,0
I want to visit cities with famous bridges,Chengdu,3
I want to visit cities with famous bridges,Fortaleza,2
I want to visit cities with famous bridges,Chennai,0
I want to visit cities with famous bridges,Dallas,2
I want to visit cities with famous bridges,Tbilisi,2
I want to visit cities with famous bridges,Kristiansand,1
I want to visit cities with famous bridges,Tangier,0
I want to visit cities with famous bridges,Chiang Mai,1
I want to visit cities with famous bridges,Westchester County,1
I want to visit cities with famous bridges,Tashkent,1
I want to visit cities with famous bridges,Thessaloniki,0
I want to visit cities with famous bridges,Khabarovsk,3
I want to visit cities with famous bridges,Palermo,1
I want to visit cities with famous bridges,Ias苔i,0
I want to visit cities with famous bridges,Seoul,2
I want to visit cities with famous bridges,Lincoln,2
I want to visit cities with famous bridges,Karlsruhe,2
I want to visit cities with famous bridges,Vientiane,2
I want to visit cities with famous bridges,Haikou,1
I want to visit cities with famous bridges,Portland (Maine),1
I want to visit cities with famous bridges,Panama City,2
I want to visit cities with famous bridges,Bangalore,0
I want to visit cities with famous bridges,Belo Horizonte,0
I want to visit cities with famous bridges,Krako虂w,1
I want to visit cities with famous bridges,Taiyuan,3
I want to visit cities with famous bridges,Gothenburg,2
I want to visit cities with famous bridges,Tampere,2
I want to visit cities with famous bridges,Lahore,1
I want to visit cities with famous bridges,Mu虉nster,1
I want to visit cities with famous bridges,Montpellier,2
I want to visit cities with famous bridges,Guatemala City,0
I want to visit cities with famous bridges,Poznan虂,1
I want to visit cities with famous bridges,Columbus,1
I want to visit cities with famous bridges,Astana,3
I want to visit cities with famous bridges,Mendoza,0
I want to visit cities with famous bridges,Curitiba,1
I want to visit cities with famous bridges,Atlanta,0
I want to visit cities with famous bridges,Puebla,0
I want to visit cities with famous bridges,Ma虂laga,0
I want to visit cities with famous bridges,Maracaibo,3
I want to visit cities with famous bridges,Fukuoka,1
I want to visit cities with famous bridges,Trondheim,2
I want to visit cities with famous bridges,Jaipur,0
I want to visit cities with famous bridges,Yerevan,1
I want to visit cities with famous bridges,Split,1
I want to visit cities with famous bridges,Surat Thani,3
I want to visit cities with famous bridges,Houston,0
I want to visit cities with famous bridges,Muscat,1
I want to visit cities with famous bridges,Dandong,3
I want to visit cities with famous bridges,Gaspe虂,0
I want to visit cities with famous bridges,Santa Rosa (California),0
I want to visit cities with famous bridges,Pristina,0
I want to visit cities with famous bridges,Kunming,0
I want to visit cities with famous bridges,Honolulu,0
I want to visit cities with famous bridges,Nantes,2
I want to visit cities with famous bridges,Dunedin,0
I want to visit cities with famous bridges,Lansing,1
I want to visit cities with famous bridges,Rosario,0
I want to visit cities with famous bridges,San Luis Obispo,0
I want to visit cities with famous bridges,Harrisburg,3
I want to visit cities with famous bridges,Cali,2
I want to visit cities with famous bridges,Kyoto,2
I want to visit cities with famous bridges,Oaxaca (city),0
I want to visit cities with famous bridges,Brasilia,1
I want to visit cities with famous bridges,Nanchang,2
I want to visit cities with famous bridges,Abu Dhabi,2
I want to visit cities with famous bridges,Thiruvananthapuram,1
I want to visit cities with famous bridges,Charlottetown,1
I want to visit cities with famous bridges,Addis Ababa,0
I want to visit cities with famous bridges,Kaunas,2
I want to visit cities with famous bridges,Bari,0
I want to visit cities with famous bridges,Cancu虂n,0
I want to visit cities with famous bridges,Luxor,0
I want to visit cities with famous bridges,Skopje,2
I want to visit cities with famous bridges,Belize City,0
I want to visit cities with famous bridges,Chattanooga,3
I want to visit cities with famous bridges,Patna,3
I want to visit cities with famous bridges,Chongqing,2
I want to visit cities with famous bridges,Wenzhou,2
I want to visit cities with famous bridges,Savannah,1
I want to visit cities with famous bridges,Changsha,2
I want to visit cities with famous bridges,Tirana,2
I want to visit cities with famous bridges,Eugene,3
I want to visit cities with famous bridges,Xiamen,2
I want to visit cities with famous bridges,Las Vegas,0
I want to visit cities with famous bridges,Zhengzhou,0
I want to visit cities with famous bridges,Chandigarh,0
I want to visit cities with famous bridges,Alexandria,2
I want to visit cities with famous bridges,Hiroshima,2
I want to visit cities with famous bridges,Niamey,3
I want to visit cities with famous bridges,Peoria (Illinois),0
I want to visit cities with famous bridges,Sanya,0
I want to visit cities with famous bridges,Timis苔oara,3
I want to visit cities with famous bridges,Kobe,2
I want to visit cities with famous bridges,Qingdao,2
I want to visit cities with famous bridges,Salvador,2
I want to visit cities with famous bridges,Dhaka,2
I want to visit cities with famous bridges,Ningbo,2
I want to visit cities with famous bridges,Grand Junction,0
I want to visit cities with famous bridges,Sault Sainte Marie (Ontario),3
I want to visit cities with famous bridges,Fuzhou,1
I want to visit cities with famous bridges,Memphis,2
I want to visit cities with famous bridges,Havana,1
I want to visit cities with famous bridges,Austin,2
I want to visit cities with famous bridges,Hyderabad,0
I want to visit cities with famous bridges,Surat,0
I want to visit cities with famous bridges,Kumamoto,0
I want to visit cities with famous bridges,Phoenix,0
I want to visit cities with famous bridges,Erie,0
I want to visit cities with famous bridges,Gdan虂sk,2
I want to visit cities with famous bridges,Hanoi,2
I want to visit cities with famous bridges,Madison,0
I want to visit cities with famous bridges,Da Nang,3
I want to visit cities with famous bridges,Saint John,2
I want to visit cities with famous bridges,Freetown,2
I want to visit cities with famous bridges,Fort Lauderdale,2
I want to visit cities with famous bridges,Matsuyama,1
I want to visit cities with famous bridges,Tunis,1
I want to visit cities with famous bridges,Isfahan,3
I want to visit cities with famous bridges,Shantou,1
I want to visit cities with famous bridges,Asheville,0
I want to visit cities with famous bridges,Karachi,2
I want to visit cities with famous bridges,Gillette,0
I want to visit cities with famous bridges,Algiers,0
I want to visit cities with famous bridges,Jodhpur,0
I want to visit cities with famous bridges,Guayaquil,1
I want to visit cities with famous bridges,Alicante,0
I want to visit cities with famous bridges,Amritsar,0
I want to visit cities with famous bridges,Nelson (New Zealand),0
I want to visit cities with famous bridges,Tehran,2
I want to visit cities with famous bridges,Des Moines,1
I want to visit cities with famous bridges,Mangalore,0
I want to visit cities with famous bridges,Marrakech,0
I want to visit cities with famous bridges,Manizales,0
I want to visit cities with famous bridges,Santorini,0
I want to visit cities with famous bridges,Tampico,3
I want to visit cities with famous bridges,Varanasi,0
I want to visit cities with famous bridges,Ibiza,0
I want to visit cities with famous bridges,Omaha,0
I want to visit cities with famous bridges,Port Elizabeth,2
I want to visit cities with famous bridges,Ta'if,0
I want to visit cities with famous bridges,Maputo,1
I want to visit cities with famous bridges,Yaounde虂,0
I want to visit cities with famous bridges,Tegucigalpa,0
I want to visit cities with famous bridges,Rochester (Minnesota),0
I want to visit cities with famous bridges,Aguascalientes,0
I want to visit cities with famous bridges,Changchun,0
I want to visit cities with famous bridges,Traverse City,0
I want to visit cities with famous bridges,Recife,2
I want to visit cities with famous bridges,"Santa Cruz (city, Bolivia)",0
I want to visit cities with famous bridges,Okayama,1
I want to visit cities with famous bridges,Charlottesville,0
I want to visit cities with famous bridges,El Paso,0
I want to visit cities with famous bridges,Quere虂taro,2
I want to visit cities with famous bridges,Doha,0
I want to visit cities with famous bridges,Sibiu,2
I want to visit cities with famous bridges,Burlington (Vermont),0
I want to visit cities with famous bridges,Aruba,1
I want to visit cities with famous bridges,Spokane,3
I want to visit cities with famous bridges,Moncton,0
I want to visit cities with famous bridges,Izmir,0
I want to visit cities with famous bridges,Reno,1
I want to visit cities with famous bridges,Nagoya,0
I want to visit cities with famous bridges,Saskatoon,2
I want to visit cities with famous bridges,Georgetown (Guyana),3
I want to visit cities with famous bridges,Durban,0
I want to visit cities with famous bridges,Nashville,2
I want to visit cities with famous bridges,Miami,1
I want to visit cities with famous bridges,Changzhou,1
I want to visit cities with famous bridges,Taichung,0
I want to visit cities with famous bridges,Pune,0
I want to visit cities with famous bridges,Saint Martin,0
I want to visit cities with famous bridges,Kozhikode,2
I want to visit cities with famous bridges,Providence,1
I want to visit cities with famous bridges,Kingston (Jamaica),0
I want to visit cities with famous bridges,Charleston (West Virginia),2
I want to visit cities with famous bridges,Florianopolis,3
I want to visit cities with famous bridges,Rhodes (city),0
I want to visit cities with famous bridges,Managua,0
I want to visit cities with famous bridges,Jeju City,0
I want to visit cities with famous bridges,Syracuse (New York),0
I want to visit cities with famous bridges,Little Rock,3
I want to visit cities with famous bridges,Iguac抬u Falls,0
I want to visit cities with famous bridges,Orlando,0
I want to visit cities with famous bridges,Monterey (California),0
I want to visit cities with famous bridges,Khartoum,1
I want to visit cities with famous bridges,Stavanger,0
I want to visit cities with famous bridges,Katowice,0
I want to visit cities with famous bridges,Antalya,2
I want to visit cities with famous bridges,Troms酶,2
I want to visit cities with famous bridges,Flores (Guatemala),0
I want to visit cities with famous bridges,East London,0
I want to visit cities with famous bridges,Manaus,3
I want to visit cities with famous bridges,Sapporo,0
I want to visit cities with famous bridges,Visby,0
I want to visit cities with famous bridges,Bhubaneswar,0
I want to visit cities with famous bridges,Tabriz,0
I want to visit cities with famous bridges,Zadar,0
I want to visit cities with famous bridges,Ufa,0
I want to visit cities with famous bridges,Shenyang,0
I want to visit cities with famous bridges,Ponta Delgada,0
I want to visit cities with famous bridges,Lexington (Kentucky),0
I want to visit cities with famous bridges,Indore,0
I want to visit cities with famous bridges,Rapid City,2
I want to visit cities with famous bridges,Medford (Oregon),0
I want to visit cities with famous bridges,Abuja,0
I want to visit cities with famous bridges,Wuxi,2
I want to visit cities with famous bridges,Rzeszo虂w,0
I want to visit cities with famous bridges,Veracruz,1
I want to visit cities with famous bridges,Molde,0
I want to visit cities with famous bridges,Lucknow,0
I want to visit cities with famous bridges,Pretoria,0
I want to visit cities with famous bridges,Nanning,0
I want to visit cities with famous bridges,Nairobi,0
I want to visit cities with famous bridges,Aurangabad,0
I want to visit cities with famous bridges,Norfolk (Virginia),1
I want to visit cities with famous bridges,Friedrichshafen,0
I want to visit cities with famous bridges,Weihai,0
I want to visit cities with famous bridges,Baku,1
I want to visit cities with famous bridges,Lhasa,0
I want to visit cities with famous bridges,Kelowna,0
I want to visit cities with famous bridges,Nantucket,0
I want to visit cities with famous bridges,Amman,0
I want to visit cities with famous bridges,Sendai,0
I want to visit cities with famous bridges,A虋lesund,2
I want to visit cities with famous bridges,Siem Reap,1
I want to visit cities with famous bridges,Podgorica,3
I want to visit cities with famous bridges,Batumi,2
I want to visit cities with famous bridges,Sioux Falls,0
I want to visit cities with famous bridges,Vigo,0
I want to visit cities with famous bridges,Mauritius,0
I want to visit cities with famous bridges,Santa Marta,0
I want to visit cities with famous bridges,Leh,0
I want to visit cities with famous bridges,Fredericton,2
I want to visit cities with famous bridges,Victoria Falls,3
I want to visit cities with famous bridges,I虃les-de-la-Madeleine,0
I want to visit cities with famous bridges,Vadodara,0
I want to visit cities with famous bridges,Heraklion,0
I want to visit cities with famous bridges,Bydgoszcz,2
I want to visit cities with famous bridges,Bhopal,0
I want to visit cities with famous bridges,Zanzibar,0
I want to visit cities with famous bridges,Cozumel,0
I want to visit cities with famous bridges,Shiraz,1
I want to visit cities with famous bridges,Ulaanbaatar,0
I want to visit cities with famous bridges,Tucson,0
I want to visit cities with famous bridges,Samsun,0
I want to visit cities with famous bridges,Bele虂m,0
I want to visit cities with famous bridges,Corpus Christi,2
I want to visit cities with famous bridges,Faro,0
I want to visit cities with famous bridges,Vito虂ria,2
I want to visit cities with famous bridges,Kazan,0
I want to visit cities with famous bridges,Aqaba,0
I want to visit cities with famous bridges,Zakynthos,0
I want to visit cities with famous bridges,Tampa,2
I want to visit cities with famous bridges,Reykjavi虂k,0
I want to visit cities with famous bridges,Barranquilla,0
I want to visit cities with famous bridges,Bakersfield,0
I want to visit cities with famous bridges,Ishigaki,1
I want to visit cities with famous bridges,Ko Samui,0
I want to visit cities with famous bridges,Bishkek,0
I want to visit cities with famous bridges,Accra,0
I want to visit cities with famous bridges,Grand Rapids,2
I want to visit cities with famous bridges,Varna,2
I want to visit cities with famous bridges,Puerto Plata,0
I want to visit cities with famous bridges,Dakar,0
I want to visit cities with famous bridges,Anchorage,0
I want to visit cities with famous bridges,Villahermosa,0
I want to visit cities with famous bridges,Dayton,0
I want to visit cities with famous bridges,Brindisi,0
I want to visit cities with famous bridges,Madurai,0
I want to visit cities with famous bridges,Casablanca,0
I want to visit cities with famous bridges,Missoula,0
I want to visit cities with famous bridges,Aomori,3
I want to visit cities with famous bridges,Blenheim (New Zealand),0
I want to visit cities with famous bridges,Hefei,0
I want to visit cities with famous bridges,Tulsa,1
I want to visit cities with famous bridges,Regina,2
I want to visit cities with famous bridges,Adana,3
I want to visit cities with famous bridges,Guiyang,2
I want to visit cities with famous bridges,Port-au-Prince,0
I want to visit cities with famous bridges,Khajuraho,0
I want to visit cities with famous bridges,Iquitos,1
I want to visit cities with famous bridges,Penticton,0
I want to visit cities with famous bridges,Takamatsu,1
I want to visit cities with famous bridges,Kauai,1
I want to visit cities with famous bridges,Kharkiv,0
I want to visit cities with famous bridges,Great Falls (Montana),1
I want to visit cities with famous bridges,Pereira,3
I want to visit cities with famous bridges,Oklahoma City,0
I want to visit cities with famous bridges,Trujillo (Peru),0
I want to visit cities with famous bridges,Surabaya,3
I want to visit cities with famous bridges,Kefalonia,0
I want to visit cities with famous bridges,Livingstone,3
I want to visit cities with famous bridges,Antananarivo,0
I want to visit cities with famous bridges,Yellowknife,2
I want to visit cities with famous bridges,Chihuahua,0
I want to visit cities with famous bridges,Bozeman,0
I want to visit cities with famous bridges,Udaipur,0
I want to visit cities with famous bridges,Aswan,1
I want to visit cities with famous bridges,Kinshasa,1
I want to visit cities with famous bridges,Taupo虅,0
I want to visit cities with famous bridges,Aalborg,0
I want to visit cities with famous bridges,Roata虂n,0
I want to visit cities with famous bridges,Praia,0
I want to visit cities with famous bridges,Xining,0
I want to visit cities with famous bridges,Hakodate,0
I want to visit cities with famous bridges,Raleigh,0
I want to visit cities with famous bridges,Fort Wayne,1
I want to visit cities with famous bridges,Colombo,0
I want to visit cities with famous bridges,Riyadh,0
I want to visit cities with famous bridges,Rajkot,0
I want to visit cities with famous bridges,Hurghada,0
I want to visit cities with famous bridges,Dushanbe,0
I want to visit cities with famous bridges,Huatulco,0
I want to visit cities with famous bridges,Asahikawa,3
I want to visit cities with famous bridges,Jackson (Mississippi),2
I want to visit cities with famous bridges,Noume虂a,0
I want to visit cities with famous bridges,Klagenfurt,0
I want to visit cities with famous bridges,Billings,0
I want to visit cities with famous bridges,Evansville,0
I want to visit cities with famous bridges,Tauranga,0
I want to visit cities with famous bridges,Sudbury (Ontario),2
I want to visit cities with famous bridges,Phuket,1
I want to visit cities with famous bridges,Bismarck,1
I want to visit cities with famous bridges,Kabul,1
I want to visit cities with famous bridges,Shijiazhuang,2
I want to visit cities with famous bridges,Petrolina,0
I want to visit cities with famous bridges,Pamplona,0
I want to visit cities with famous bridges,Curac抬ao,2
I want to visit cities with famous bridges,West Palm Beach,1
I want to visit cities with famous bridges,Sarnia,3
I want to visit cities with famous bridges,Burbank,0
I want to visit cities with famous bridges,Lubbock,0
I want to visit cities with famous bridges,Gaborone,0
I want to visit cities with famous bridges,Santa Ana (California),0
I want to visit cities with famous bridges,Minsk,0
I want to visit cities with famous bridges,Yekaterinburg,0
I want to visit cities with famous bridges,Prince Rupert,0
I want to visit cities with famous bridges,Prince George,0
I want to visit cities with famous bridges,Pula,1
I want to visit cities with famous bridges,Niigata,3
I want to visit cities with famous bridges,Ranchi,0
I want to visit cities with famous bridges,Grand Cayman,0
I want to visit cities with famous bridges,Kalamazoo,0
I want to visit cities with famous bridges,St. George (Utah),0
I want to visit cities with famous bridges,Nagasaki,0
I want to visit cities with famous bridges,Cotonou,1
I want to visit cities with famous bridges,Mobile,1
I want to visit cities with famous bridges,Timmins,0
I want to visit cities with famous bridges,Beihai,0
I want to visit cities with famous bridges,Brazzaville,2
I want to visit cities with famous bridges,Port Blair,0
I want to visit cities with famous bridges,Castlegar,2
I want to visit cities with famous bridges,Dunhuang,0
I want to visit cities with famous bridges,Sept-I虃les,0
I want to visit cities with famous bridges,Ouagadougou,1
I want to visit cities with famous bridges,Chania,0
I want to visit cities with famous bridges,O虉stersund,0
I want to visit cities with famous bridges,Springfield (Illinois),0
I want to visit cities with famous bridges,Galapagos Islands,0
I want to visit cities with famous bridges,Kigali,0
I want to visit cities with famous bridges,Kenora,0
I want to visit cities with famous bridges,Funchal,0
I want to visit cities with famous bridges,Columbia (South Carolina),0
I want to visit cities with famous bridges,Kayseri,0
I want to visit cities with famous bridges,San Pedro Sula,0
I want to visit cities with famous bridges,Nagpur,3
I want to visit cities with famous bridges,Larnaca,0
I want to visit cities with famous bridges,Lagos City,3
I want to visit cities with famous bridges,Gran Canaria,0
I want to visit cities with famous bridges,Urumqi,0
I want to visit cities with famous bridges,Boise,0
I want to visit cities with famous bridges,Calvi,0
I want to visit cities with famous bridges,Vaasa,3
I want to visit cities with famous bridges,Joa虄o Pessoa,0
I want to visit cities with famous bridges,Springfield (Missouri),0
I want to visit cities with famous bridges,Baghdad,2
I want to visit cities with famous bridges,Harare,0
I want to visit cities with famous bridges,Haugesund,2
I want to visit cities with famous bridges,Greenville (South Carolina),2
I want to visit cities with famous bridges,Pensacola,2
I want to visit cities with famous bridges,Plattsburgh,0
I want to visit cities with famous bridges,Key West,0
I want to visit cities with famous bridges,Port of Spain,0
I want to visit cities with famous bridges,Ankara,1
I want to visit cities with famous bridges,Maceio虂,0
I want to visit cities with famous bridges,Fort Myers,1
I want to visit cities with famous bridges,Toyama,2
I want to visit cities with famous bridges,Umea虋,1
I want to visit cities with famous bridges,Bloemfontein,0
I want to visit cities with famous bridges,Mont-Tremblant,0
I want to visit cities with famous bridges,Bathurst (New Brunswick),0
I want to visit cities with famous bridges,Fiji,0
I want to visit cities with famous bridges,Samara,0
I want to visit cities with famous bridges,Faroe Islands,2
I want to visit cities with famous bridges,Kashgar,0
I want to visit cities with famous bridges,Novosibirsk,2
I want to visit cities with famous bridges,Windhoek,0
I want to visit cities with famous bridges,Obihiro,1
I want to visit cities with famous bridges,Puerto Maldonado,0
I want to visit cities with famous bridges,Kiruna,0
I want to visit cities with famous bridges,Fort St. John,0
I want to visit cities with famous bridges,Jeddah,0
I want to visit cities with famous bridges,Campo Grande,0
I want to visit cities with famous bridges,Krabi Town,0
I want to visit cities with famous bridges,Bujumbura,0
I want to visit cities with famous bridges,Hohhot,0
I want to visit cities with famous bridges,Srinagar,1
I want to visit cities with famous bridges,Kerikeri,0
I want to visit cities with famous bridges,Bermuda,2
I want to visit cities with famous bridges,Miyazaki,2
I want to visit cities with famous bridges,Acapulco,0
I want to visit cities with famous bridges,Minot,0
I want to visit cities with famous bridges,Abbotsford,0
I want to visit cities with famous bridges,Asmara,0
I want to visit cities with famous bridges,Appleton,0
I want to visit cities with famous bridges,Salinas,0
I want to visit cities with famous bridges,Bod酶,1
I want to visit cities with famous bridges,Teresina,3
I want to visit cities with famous bridges,Van,2
I want to visit cities with famous bridges,Tottori,0
I want to visit cities with famous bridges,Luanda,0
I want to visit cities with famous bridges,Leticia,0
I want to visit cities with famous bridges,Malatya,0
I want to visit cities with famous bridges,Napier,0
I want to visit cities with famous bridges,San Cristobal (Galapagos),0
I want to visit cities with famous bridges,Jamnagar,0
I want to visit cities with famous bridges,Durango (Colorado),0
I want to visit cities with famous bridges,Ithaca (New York),1
I want to visit cities with famous bridges,Bamako,3
I want to visit cities with famous bridges,Erbil,0
I want to visit cities with famous bridges,Fresno,0
I want to visit cities with famous bridges,Sharjah,0
I want to visit cities with famous bridges,Abidjan,0
I want to visit cities with famous bridges,Asturias,3
I want to visit cities with famous bridges,Basra,0
I want to visit cities with famous bridges,Rotorua,0
I want to visit cities with famous bridges,Churchill,0
I want to visit cities with famous bridges,Whitehorse,1
I want to visit cities with famous bridges,Mashhad,0
