Query,City,Relevance Score
Best cities for traditional puppet shows,Campo Grande,0
Best cities for traditional puppet shows,Baltimore,0
Best cities for traditional puppet shows,Nelson (New Zealand),0
Best cities for traditional puppet shows,Mogadishu,0
Best cities for traditional puppet shows,Roata虂n,0
Best cities for traditional puppet shows,Curitiba,0
Best cities for traditional puppet shows,Dayton,0
Best cities for traditional puppet shows,Jacksonville,0
Best cities for traditional puppet shows,Albany (New York),0
Best cities for traditional puppet shows,Shantou,0
Best cities for traditional puppet shows,Zanzibar,0
Best cities for traditional puppet shows,Lilongwe,0
Best cities for traditional puppet shows,Bari,0
Best cities for traditional puppet shows,Visby,0
Best cities for traditional puppet shows,Kayseri,0
Best cities for traditional puppet shows,Praia,0
Best cities for traditional puppet shows,Bordeaux,0
Best cities for traditional puppet shows,Charleston (South Carolina),0
Best cities for traditional puppet shows,Funchal,0
Best cities for traditional puppet shows,Antananarivo,0
Best cities for traditional puppet shows,Kingston (Ontario),0
Best cities for traditional puppet shows,Ponta Delgada,0
Best cities for traditional puppet shows,Pensacola,0
Best cities for traditional puppet shows,Georgetown (Guyana),0
Best cities for traditional puppet shows,Freetown,0
Best cities for traditional puppet shows,Yantai,0
Best cities for traditional puppet shows,Puerto Maldonado,0
Best cities for traditional puppet shows,Chania,0
Best cities for traditional puppet shows,Lima,0
Best cities for traditional puppet shows,Maceio虂,0
Best cities for traditional puppet shows,Charleston (West Virginia),0
Best cities for traditional puppet shows,Denizli,0
Best cities for traditional puppet shows,Mauritius,0
Best cities for traditional puppet shows,Cozumel,0
Best cities for traditional puppet shows,Little Rock,1
Best cities for traditional puppet shows,Okinawa,0
Best cities for traditional puppet shows,Hamilton (Ontario),0
Best cities for traditional puppet shows,Fort Lauderdale,0
Best cities for traditional puppet shows,Dandong,0
Best cities for traditional puppet shows,Calgary,0
Best cities for traditional puppet shows,Quere虂taro,0
Best cities for traditional puppet shows,Port Blair,0
Best cities for traditional puppet shows,Bele虂m,0
Best cities for traditional puppet shows,Basra,0
Best cities for traditional puppet shows,Tampico,0
Best cities for traditional puppet shows,Veracruz,0
Best cities for traditional puppet shows,Windsor (Ontario),0
Best cities for traditional puppet shows,Rarotonga,0
Best cities for traditional puppet shows,"Santa Cruz (city, Bolivia)",0
Best cities for traditional puppet shows,Arusha,0
Best cities for traditional puppet shows,Flores (Guatemala),0
Best cities for traditional puppet shows,Akita,0
Best cities for traditional puppet shows,Allentown,0
Best cities for traditional puppet shows,Newark (New Jersey),0
Best cities for traditional puppet shows,Medina,0
Best cities for traditional puppet shows,Cork,0
Best cities for traditional puppet shows,Newcastle upon Tyne,0
Best cities for traditional puppet shows,Nashville,0
Best cities for traditional puppet shows,Obihiro,0
Best cities for traditional puppet shows,Binghamton,0
Best cities for traditional puppet shows,Perth,0
Best cities for traditional puppet shows,Jamnagar,0
Best cities for traditional puppet shows,Guiyang,0
Best cities for traditional puppet shows,Wuxi,0
Best cities for traditional puppet shows,Dallas,0
Best cities for traditional puppet shows,Shijiazhuang,0
Best cities for traditional puppet shows,Varadero,0
Best cities for traditional puppet shows,Panama City,0
Best cities for traditional puppet shows,Goia虃nia,0
Best cities for traditional puppet shows,Windhoek,0
Best cities for traditional puppet shows,Iqaluit,0
Best cities for traditional puppet shows,Nanchang,0
Best cities for traditional puppet shows,San Luis Obispo,0
Best cities for traditional puppet shows,Imphal,0
Best cities for traditional puppet shows,Beihai,0
Best cities for traditional puppet shows,Lalibela,0
Best cities for traditional puppet shows,Zhanjiang,0
Best cities for traditional puppet shows,Huatulco,0
Best cities for traditional puppet shows,Saskatoon,0
Best cities for traditional puppet shows,Saint Martin,0
Best cities for traditional puppet shows,Grand Junction,0
Best cities for traditional puppet shows,Port Elizabeth,0
Best cities for traditional puppet shows,Saint Thomas,0
Best cities for traditional puppet shows,Aberdeen,0
Best cities for traditional puppet shows,Friedrichshafen,0
Best cities for traditional puppet shows,Westchester County,0
Best cities for traditional puppet shows,Portland (Maine),0
Best cities for traditional puppet shows,Faro,0
Best cities for traditional puppet shows,Moroni (Comoros),0
Best cities for traditional puppet shows,Cleveland,0
Best cities for traditional puppet shows,Wilmington (North Carolina),0
Best cities for traditional puppet shows,Edmonton,0
Best cities for traditional puppet shows,Dunedin,0
Best cities for traditional puppet shows,Vigo,0
Best cities for traditional puppet shows,Bissau,0
Best cities for traditional puppet shows,Yanji,0
Best cities for traditional puppet shows,Livingstone,0
Best cities for traditional puppet shows,Adana,0
Best cities for traditional puppet shows,O虉stersund,0
Best cities for traditional puppet shows,Key West,0
Best cities for traditional puppet shows,Reno,0
Best cities for traditional puppet shows,San Cristobal (Galapagos),0
Best cities for traditional puppet shows,Juba,0
Best cities for traditional puppet shows,Leticia,0
Best cities for traditional puppet shows,Villahermosa,0
Best cities for traditional puppet shows,El Paso,0
Best cities for traditional puppet shows,Raleigh,0
Best cities for traditional puppet shows,Apia,0
Best cities for traditional puppet shows,Churchill,0
Best cities for traditional puppet shows,San Pedro Sula,0
Best cities for traditional puppet shows,Libreville,0
Best cities for traditional puppet shows,Kelowna,0
Best cities for traditional puppet shows,Mendoza,0
Best cities for traditional puppet shows,Acapulco,0
Best cities for traditional puppet shows,Tampa,0
Best cities for traditional puppet shows,Monterey (California),0
Best cities for traditional puppet shows,Saint Lucia,0
Best cities for traditional puppet shows,Myrtle Beach,0
Best cities for traditional puppet shows,Bakersfield,0
Best cities for traditional puppet shows,Cabo San Lucas,0
Best cities for traditional puppet shows,Wuhan,0
Best cities for traditional puppet shows,Wichita,0
Best cities for traditional puppet shows,Changzhou,0
Best cities for traditional puppet shows,Tongatapu,0
Best cities for traditional puppet shows,Cuiaba虂,0
Best cities for traditional puppet shows,Bismarck,0
Best cities for traditional puppet shows,Springfield (Illinois),0
Best cities for traditional puppet shows,Bahrain,0
Best cities for traditional puppet shows,Pamplona,0
Best cities for traditional puppet shows,Kalamazoo,0
Best cities for traditional puppet shows,Fresno,0
Best cities for traditional puppet shows,Baton Rouge,0
Best cities for traditional puppet shows,Belize City,0
Best cities for traditional puppet shows,Shreveport,0
Best cities for traditional puppet shows,Burlington (Vermont),0
Best cities for traditional puppet shows,Asturias,0
Best cities for traditional puppet shows,Xining,0
Best cities for traditional puppet shows,Miami,0
Best cities for traditional puppet shows,Gran Canaria,0
Best cities for traditional puppet shows,Fredericton,1
Best cities for traditional puppet shows,Trujillo (Peru),0
Best cities for traditional puppet shows,Victoria (British Columbia),0
Best cities for traditional puppet shows,Anchorage,0
Best cities for traditional puppet shows,Luanda,0
Best cities for traditional puppet shows,Joa虄o Pessoa,0
Best cities for traditional puppet shows,Harare,0
Best cities for traditional puppet shows,Knoxville,0
Best cities for traditional puppet shows,Spokane,0
Best cities for traditional puppet shows,Timmins,0
Best cities for traditional puppet shows,Chihuahua,0
Best cities for traditional puppet shows,Rapid City,0
Best cities for traditional puppet shows,Maracaibo,0
Best cities for traditional puppet shows,Rochester (Minnesota),0
Best cities for traditional puppet shows,Galapagos Islands,0
Best cities for traditional puppet shows,Corpus Christi,0
Best cities for traditional puppet shows,Ithaca (New York),0
Best cities for traditional puppet shows,Missoula,0
Best cities for traditional puppet shows,Regina,0
Best cities for traditional puppet shows,Noume虂a,0
Best cities for traditional puppet shows,Halifax,0
Best cities for traditional puppet shows,Pereira,0
Best cities for traditional puppet shows,Nantucket,0
Best cities for traditional puppet shows,Providenciales,0
Best cities for traditional puppet shows,Jackson (Mississippi),0
Best cities for traditional puppet shows,Kingston (Jamaica),0
Best cities for traditional puppet shows,Manta,0
Best cities for traditional puppet shows,Punta Cana,0
Best cities for traditional puppet shows,Gondar,0
Best cities for traditional puppet shows,Dunhuang,0
Best cities for traditional puppet shows,Manizales,0
Best cities for traditional puppet shows,Luzon,0
Best cities for traditional puppet shows,Taupo虅,0
Best cities for traditional puppet shows,I虃les-de-la-Madeleine,0
Best cities for traditional puppet shows,Traverse City,0
Best cities for traditional puppet shows,Lagos City,0
Best cities for traditional puppet shows,Barranquilla,0
Best cities for traditional puppet shows,Santa Marta,0
Best cities for traditional puppet shows,Puerto Plata,0
Best cities for traditional puppet shows,Rosario,0
Best cities for traditional puppet shows,Napier,0
Best cities for traditional puppet shows,Grand Rapids,0
Best cities for traditional puppet shows,Calvi,0
Best cities for traditional puppet shows,Yinchuan,0
Best cities for traditional puppet shows,Nanaimo,0
Best cities for traditional puppet shows,Palm Springs,0
Best cities for traditional puppet shows,West Palm Beach,0
Best cities for traditional puppet shows,Norfolk (Virginia),0
Best cities for traditional puppet shows,St. John's,0
Best cities for traditional puppet shows,Moncton,0
Best cities for traditional puppet shows,Columbia (South Carolina),0
Best cities for traditional puppet shows,Springfield (Missouri),0
Best cities for traditional puppet shows,Evansville,0
Best cities for traditional puppet shows,Blenheim (New Zealand),0
Best cities for traditional puppet shows,Port-au-Prince,0
Best cities for traditional puppet shows,Longyearbyen,0
Best cities for traditional puppet shows,Lincoln,0
Best cities for traditional puppet shows,Iguac抬u Falls,0
Best cities for traditional puppet shows,Mont-Tremblant,0
Best cities for traditional puppet shows,Bloemfontein,0
Best cities for traditional puppet shows,Montego Bay,0
Best cities for traditional puppet shows,Castlegar,0
Best cities for traditional puppet shows,Grand Cayman,0
Best cities for traditional puppet shows,Lafayette (Louisiana),0
Best cities for traditional puppet shows,Fort Myers,0
Best cities for traditional puppet shows,Lethbridge,0
Best cities for traditional puppet shows,Kagoshima,0
Best cities for traditional puppet shows,Zihuatanejo,0
Best cities for traditional puppet shows,Billings,0
Best cities for traditional puppet shows,Fairbanks,0
Best cities for traditional puppet shows,Providence,0
Best cities for traditional puppet shows,Brindisi,0
Best cities for traditional puppet shows,Teresina,0
Best cities for traditional puppet shows,Santa Ana (California),0
Best cities for traditional puppet shows,Rouyn-Noranda,0
Best cities for traditional puppet shows,Sault Sainte Marie (Ontario),0
Best cities for traditional puppet shows,Redding,0
Best cities for traditional puppet shows,Minot,0
Best cities for traditional puppet shows,Nassau,0
Best cities for traditional puppet shows,Bozeman,0
Best cities for traditional puppet shows,St. George (Utah),0
Best cities for traditional puppet shows,Port of Spain,0
Best cities for traditional puppet shows,Fayetteville (Arkansas),0
Best cities for traditional puppet shows,Kamloops,0
Best cities for traditional puppet shows,Jackson (Wyoming),0
Best cities for traditional puppet shows,Barbados,0
Best cities for traditional puppet shows,Charlottetown,0
Best cities for traditional puppet shows,Victoria Falls,0
Best cities for traditional puppet shows,Yellowknife,0
Best cities for traditional puppet shows,Amarillo,0
Best cities for traditional puppet shows,Axum,0
Best cities for traditional puppet shows,Durango (Colorado),0
Best cities for traditional puppet shows,Sept-I虃les,0
Best cities for traditional puppet shows,Zunyi,0
Best cities for traditional puppet shows,North Platte,0
Best cities for traditional puppet shows,Kirkenes,0
Best cities for traditional puppet shows,Peoria (Illinois),0
Best cities for traditional puppet shows,Santa Rosa (California),0
Best cities for traditional puppet shows,Sudbury (Ontario),0
Best cities for traditional puppet shows,Mobile,0
Best cities for traditional puppet shows,Appleton,0
Best cities for traditional puppet shows,Red Deer,0
Best cities for traditional puppet shows,Petrolina,0
Best cities for traditional puppet shows,Bermuda,0
Best cities for traditional puppet shows,Inuvik,0
Best cities for traditional puppet shows,Colorado Springs,0
Best cities for traditional puppet shows,Fargo,0
Best cities for traditional puppet shows,Medford (Oregon),0
Best cities for traditional puppet shows,Erie,0
Best cities for traditional puppet shows,Tauranga,0
Best cities for traditional puppet shows,Kenora,0
Best cities for traditional puppet shows,Burbank,0
Best cities for traditional puppet shows,Plattsburgh,0
Best cities for traditional puppet shows,East London,0
Best cities for traditional puppet shows,Guam,0
Best cities for traditional puppet shows,Aspen,0
Best cities for traditional puppet shows,Lake Charles,0
Best cities for traditional puppet shows,Fort Wayne,0
Best cities for traditional puppet shows,Great Falls (Montana),0
Best cities for traditional puppet shows,Blantyre,0
Best cities for traditional puppet shows,Saint John,0
Best cities for traditional puppet shows,Medicine Hat,0
Best cities for traditional puppet shows,Bryan-College Station,0
Best cities for traditional puppet shows,Prince George,0
Best cities for traditional puppet shows,Huangshan,0
Best cities for traditional puppet shows,Saint Kitts and Nevis,0
Best cities for traditional puppet shows,Thunder Bay,0
Best cities for traditional puppet shows,Whitehorse,0
Best cities for traditional puppet shows,Wausau,0
Best cities for traditional puppet shows,North Bay (Ontario),0
Best cities for traditional puppet shows,Cranbrook,0
Best cities for traditional puppet shows,Abbotsford,0
Best cities for traditional puppet shows,Salinas,0
Best cities for traditional puppet shows,Prince Rupert,0
Best cities for traditional puppet shows,Grenada,0
Best cities for traditional puppet shows,Bathurst (New Brunswick),0
Best cities for traditional puppet shows,Terrace,0
Best cities for traditional puppet shows,Grande Prairie,0
Best cities for traditional puppet shows,Sarnia,0
Best cities for traditional puppet shows,Comox,0
Best cities for traditional puppet shows,Fort St. John,0
Cities with historic universities,Boston,3
Cities with historic universities,Mexico City,3
Cities with historic universities,Madrid,2
Cities with historic universities,Munich,3
Cities with historic universities,London,3
Cities with historic universities,Bologna,3
Cities with historic universities,Philadelphia,3
Cities with historic universities,San Francisco,3
Cities with historic universities,Chicago,3
Cities with historic universities,Columbus,3
Cities with historic universities,"Co虂rdoba (city, Argentina)",3
Cities with historic universities,Lansing,3
Cities with historic universities,Berlin,3
Cities with historic universities,Manchester,3
Cities with historic universities,New York City,3
Cities with historic universities,Cincinnati,3
Cities with historic universities,Paris,3
Cities with historic universities,Los Angeles,3
Cities with historic universities,Medelli虂n,3
Cities with historic universities,Bogota虂,3
Cities with historic universities,Sa虄o Paulo,3
Cities with historic universities,Frankfurt,2
Cities with historic universities,"Washington, D.C.",3
Cities with historic universities,Athens,3
Cities with historic universities,Detroit,2
Cities with historic universities,Birmingham,2
Cities with historic universities,Cleveland,2
Cities with historic universities,Edinburgh,3
Cities with historic universities,Buenos Aires,3
Cities with historic universities,Buffalo,3
Cities with historic universities,Innsbruck,3
Cities with historic universities,Pittsburgh,3
Cities with historic universities,Lisbon,0
Cities with historic universities,Barcelona,3
Cities with historic universities,Stuttgart,1
Cities with historic universities,Hamburg,3
Cities with historic universities,Toronto,3
Cities with historic universities,Vienna,3
Cities with historic universities,Champaign-Urbana,3
Cities with historic universities,Montreal,3
Cities with historic universities,Leipzig,3
Cities with historic universities,Guadalajara,3
Cities with historic universities,Milan,1
Cities with historic universities,Portland (Oregon),3
Cities with historic universities,Charlotte,2
Cities with historic universities,Lyon,2
Cities with historic universities,Stockholm,3
Cities with historic universities,Rome,3
Cities with historic universities,Warsaw,3
Cities with historic universities,Dresden,2
Cities with historic universities,Tallinn,2
Cities with historic universities,Seattle,3
Cities with historic universities,Austin,3
Cities with historic universities,Binghamton,2
Cities with historic universities,Oslo,3
Cities with historic universities,Riga,1
Cities with historic universities,Rio de Janeiro,2
Cities with historic universities,Milwaukee,3
Cities with historic universities,Santiago,2
Cities with historic universities,Caracas,3
Cities with historic universities,Rochester (New York),2
Cities with historic universities,Amsterdam,3
Cities with historic universities,Pisa,3
Cities with historic universities,Umea虋,3
Cities with historic universities,Glasgow,3
Cities with historic universities,Venice,3
Cities with historic universities,Helsinki,3
Cities with historic universities,Naples,2
Cities with historic universities,Zurich,3
Cities with historic universities,Graz,3
Cities with historic universities,Brussels,1
Cities with historic universities,Madison,3
Cities with historic universities,Bilbao,1
Cities with historic universities,Shanghai,3
Cities with historic universities,Lexington (Kentucky),3
Cities with historic universities,Kos虒ice,3
Cities with historic universities,Vilnius,3
Cities with historic universities,Albany (New York),2
Cities with historic universities,Newark (New Jersey),2
Cities with historic universities,San Salvador,2
Cities with historic universities,Denver,2
Cities with historic universities,Porto,3
Cities with historic universities,Nuremberg,2
Cities with historic universities,Louisville,2
Cities with historic universities,Seville,3
Cities with historic universities,Salt Lake City,2
Cities with historic universities,Valencia,3
Cities with historic universities,Dunedin,3
Cities with historic universities,Genoa,1
Cities with historic universities,Thessaloniki,2
Cities with historic universities,Bergen,3
Cities with historic universities,Eugene,3
Cities with historic universities,Florence,3
Cities with historic universities,Indianapolis,2
Cities with historic universities,Luxembourg (city),0
Cities with historic universities,Bristol,2
Cities with historic universities,Montevideo,1
Cities with historic universities,Vancouver,2
Cities with historic universities,Adelaide,3
Cities with historic universities,Providence,3
Cities with historic universities,Prague,3
Cities with historic universities,Sofia,3
Cities with historic universities,Charlottesville,3
Cities with historic universities,Oklahoma City,2
Cities with historic universities,Bucharest,2
Cities with historic universities,Monterrey,2
Cities with historic universities,Budapest,3
Cities with historic universities,Ias苔i,3
Cities with historic universities,Du虉sseldorf,1
Cities with historic universities,Halifax,3
Cities with historic universities,Aberdeen,3
Cities with historic universities,New Orleans,3
Cities with historic universities,San Diego,2
Cities with historic universities,Trieste,1
Cities with historic universities,Wellington,1
Cities with historic universities,Aarhus,3
Cities with historic universities,Quito,1
Cities with historic universities,Brownsville (Texas),2
Cities with historic universities,Tokyo,3
Cities with historic universities,Beirut,3
Cities with historic universities,Dublin,3
Cities with historic universities,Tucson,3
Cities with historic universities,San Jose虂 (Costa Rica),3
Cities with historic universities,Asuncio虂n,1
Cities with historic universities,Houston,3
Cities with historic universities,Des Moines,3
Cities with historic universities,Lubbock,2
Cities with historic universities,Christchurch,2
Cities with historic universities,Charleston (South Carolina),3
Cities with historic universities,Tel Aviv,3
Cities with historic universities,Salzburg,2
Cities with historic universities,Turku,3
Cities with historic universities,Brisbane,3
Cities with historic universities,Sacramento,2
Cities with historic universities,Salvador,1
Cities with historic universities,Rosario,2
Cities with historic universities,Moscow,3
Cities with historic universities,Verona,0
Cities with historic universities,Krako虂w,3
Cities with historic universities,Santo Domingo,3
Cities with historic universities,Albuquerque,2
Cities with historic universities,George Town (Malaysia),2
Cities with historic universities,Kaunas,3
Cities with historic universities,Boise,3
Cities with historic universities,Allentown,2
Cities with historic universities,San Jose (California),2
Cities with historic universities,Gothenburg,3
Cities with historic universities,Belfast,3
Cities with historic universities,Hanover,2
Cities with historic universities,Morelia,2
Cities with historic universities,Wroc艂aw,3
Cities with historic universities,Bangalore,1
Cities with historic universities,Baltimore,3
Cities with historic universities,Ljubljana,3
Cities with historic universities,Hong Kong,3
Cities with historic universities,South Bend,3
Cities with historic universities,Omaha,2
Cities with historic universities,Catania,3
Cities with historic universities,Harbin,3
Cities with historic universities,Marseille,3
Cities with historic universities,Lima,1
Cities with historic universities,Johannesburg,2
Cities with historic universities,Sydney,3
Cities with historic universities,Palermo,1
Cities with historic universities,Bremen,2
Cities with historic universities,Belo Horizonte,1
Cities with historic universities,Peoria (Illinois),2
Cities with historic universities,Edmonton,3
Cities with historic universities,Geneva,2
Cities with historic universities,Nice,0
Cities with historic universities,Calgary,2
Cities with historic universities,Me虂rida (Mexico),2
Cities with historic universities,Mu虉nster,3
Cities with historic universities,Strasbourg,3
Cities with historic universities,San Antonio,2
Cities with historic universities,Beijing,3
Cities with historic universities,Copenhagen,3
Cities with historic universities,Tenerife,2
Cities with historic universities,Karlsruhe,2
Cities with historic universities,Turin,3
Cities with historic universities,Debrecen,3
Cities with historic universities,Ithaca (New York),3
Cities with historic universities,Melbourne,3
Cities with historic universities,Belgrade,2
Cities with historic universities,Syracuse (New York),3
Cities with historic universities,Cartagena (Colombia),1
Cities with historic universities,Cali,1
Cities with historic universities,Brasilia,2
Cities with historic universities,Fortaleza,1
Cities with historic universities,Harrisburg,3
Cities with historic universities,Kolkata,3
Cities with historic universities,Orlando,1
Cities with historic universities,Atlanta,3
Cities with historic universities,Porto Alegre,2
Cities with historic universities,Dubrovnik,1
Cities with historic universities,Minsk,1
Cities with historic universities,Hamilton (Ontario),2
Cities with historic universities,Amman,1
Cities with historic universities,Wilmington (North Carolina),2
Cities with historic universities,Tampere,2
Cities with historic universities,Singapore,3
Cities with historic universities,San Juan,2
Cities with historic universities,Havana,3
Cities with historic universities,Canberra,3
Cities with historic universities,Kingston (Ontario),3
Cities with historic universities,Dallas,2
Cities with historic universities,Saint Petersburg,3
Cities with historic universities,Manila,3
Cities with historic universities,Osaka,0
Cities with historic universities,Cairo,3
Cities with historic universities,Zagreb,3
Cities with historic universities,Westchester County,2
Cities with historic universities,El Paso,2
Cities with historic universities,Guatemala City,2
Cities with historic universities,Mendoza,0
Cities with historic universities,Kalamazoo,3
Cities with historic universities,Trondheim,3
Cities with historic universities,Burlington (Vermont),2
Cities with historic universities,Dayton,2
Cities with historic universities,Cuzco,0
Cities with historic universities,Victoria (British Columbia),3
Cities with historic universities,Santa Barbara,2
Cities with historic universities,Kansas City,1
Cities with historic universities,Saskatoon,2
Cities with historic universities,Cape Town,3
Cities with historic universities,Poznan虂,3
Cities with historic universities,Bordeaux,3
Cities with historic universities,Phoenix,2
Cities with historic universities,Ottawa,3
Cities with historic universities,Arequipa,1
Cities with historic universities,Ma虂laga,0
Cities with historic universities,La Paz,1
Cities with historic universities,Nantes,3
Cities with historic universities,Savannah,3
Cities with historic universities,Honolulu,1
Cities with historic universities,Linz,2
Cities with historic universities,Ibiza,0
Cities with historic universities,Hiroshima,0
Cities with historic universities,Erie,1
Cities with historic universities,Malta,0
Cities with historic universities,Newcastle upon Tyne,3
Cities with historic universities,Sarajevo,2
Cities with historic universities,Springfield (Illinois),2
Cities with historic universities,Skopje,2
Cities with historic universities,Auckland,3
Cities with historic universities,Montpellier,3
Cities with historic universities,Quebec City,3
Cities with historic universities,Norfolk (Virginia),3
Cities with historic universities,Macau,3
Cities with historic universities,Rhodes (city),0
Cities with historic universities,Trabzon,3
Cities with historic universities,Portland (Maine),0
Cities with historic universities,Klagenfurt,1
Cities with historic universities,Lahore,3
Cities with historic universities,Recife,2
Cities with historic universities,Santa Fe (New Mexico),1
Cities with historic universities,Flint,1
Cities with historic universities,Mumbai,2
Cities with historic universities,Lugano,3
Cities with historic universities,Malmo虉,1
Cities with historic universities,Oaxaca (city),0
Cities with historic universities,Shenzhen,1
Cities with historic universities,Miami,2
Cities with historic universities,Toulouse,3
Cities with historic universities,Raleigh,2
Cities with historic universities,Charleston (West Virginia),3
Cities with historic universities,Pune,3
Cities with historic universities,Timis苔oara,3
Cities with historic universities,Palma de Mallorca,0
Cities with historic universities,Khabarovsk,2
Cities with historic universities,Ufa,1
Cities with historic universities,Perth,3
Cities with historic universities,Quere虂taro,2
Cities with historic universities,Tbilisi,2
Cities with historic universities,Szczecin,1
Cities with historic universities,San Luis Obispo,2
Cities with historic universities,Natal,0
Cities with historic universities,Alexandria,2
Cities with historic universities,Kazan,3
Cities with historic universities,Aguascalientes,1
Cities with historic universities,Puerto Vallarta,0
Cities with historic universities,San Luis Potosi,1
Cities with historic universities,Katowice,3
Cities with historic universities,Troms酶,3
Cities with historic universities,Alicante,3
Cities with historic universities,Fort Lauderdale,0
Cities with historic universities,Jacksonville,1
Cities with historic universities,Xiamen,3
Cities with historic universities,Abu Dhabi,0
Cities with historic universities,Rijeka,1
Cities with historic universities,Seoul,3
Cities with historic universities,Pristina,2
Cities with historic universities,Managua,1
Cities with historic universities,Kavala,0
Cities with historic universities,Erbil,0
Cities with historic universities,Windsor (Ontario),2
Cities with historic universities,Istanbul,3
Cities with historic universities,Vigo,0
Cities with historic universities,Sudbury (Ontario),2
Cities with historic universities,"Santa Cruz (city, Bolivia)",0
Cities with historic universities,Guangzhou,2
Cities with historic universities,Gaspe虂,0
Cities with historic universities,Cork,3
Cities with historic universities,Cancu虂n,0
Cities with historic universities,Santorini,0
Cities with historic universities,Asturias,2
Cities with historic universities,Knoxville,3
Cities with historic universities,Chihuahua,0
Cities with historic universities,Reykjavi虂k,2
Cities with historic universities,Durango (Colorado),1
Cities with historic universities,Little Rock,2
Cities with historic universities,Curitiba,1
Cities with historic universities,Vaasa,2
Cities with historic universities,Pereira,2
Cities with historic universities,Sibiu,0
Cities with historic universities,Tangier,2
Cities with historic universities,Yangon,1
Cities with historic universities,Kyoto,3
Cities with historic universities,Bydgoszcz,3
Cities with historic universities,Puebla,3
Cities with historic universities,Baghdad,2
Cities with historic universities,Tulsa,1
Cities with historic universities,Lethbridge,1
Cities with historic universities,Fredericton,3
Cities with historic universities,St. John's,2
Cities with historic universities,Kobe,0
Cities with historic universities,Reno,3
Cities with historic universities,Bari,1
Cities with historic universities,Nanjing,2
Cities with historic universities,Kochi,0
Cities with historic universities,Tampa,2
Cities with historic universities,Tirana,2
Cities with historic universities,Jinan,2
Cities with historic universities,Las Vegas,1
Cities with historic universities,Busan,2
Cities with historic universities,Springfield (Missouri),2
Cities with historic universities,Manizales,3
Cities with historic universities,Charlottetown,1
Cities with historic universities,Baton Rouge,3
Cities with historic universities,Xi'an,2
Cities with historic universities,Columbia (South Carolina),3
Cities with historic universities,Mombasa,0
Cities with historic universities,Panama City,1
Cities with historic universities,Nashville,3
Cities with historic universities,Yaounde虂,1
Cities with historic universities,Florianopolis,0
Cities with historic universities,Manaus,1
Cities with historic universities,Vito虂ria,1
Cities with historic universities,Podgorica,1
Cities with historic universities,Hangzhou,2
Cities with historic universities,Astana,0
Cities with historic universities,Greenville (South Carolina),2
Cities with historic universities,Mazatlan,0
Cities with historic universities,Zhuhai,3
Cities with historic universities,Thiruvananthapuram,2
Cities with historic universities,Winnipeg,2
Cities with historic universities,Taipei,2
Cities with historic universities,Addis Ababa,3
Cities with historic universities,Memphis,1
Cities with historic universities,Accra,3
Cities with historic universities,Kristiansand,2
Cities with historic universities,Rochester (Minnesota),0
Cities with historic universities,Penticton,0
Cities with historic universities,Queenstown (New Zealand),0
Cities with historic universities,Chengdu,2
Cities with historic universities,Bakersfield,0
Cities with historic universities,Kingston (Jamaica),2
Cities with historic universities,Georgetown (Guyana),1
Cities with historic universities,Doha,2
Cities with historic universities,Tashkent,2
Cities with historic universities,Pamplona,3
Cities with historic universities,Kharkiv,3
Cities with historic universities,Anchorage,1
Cities with historic universities,Patna,2
Cities with historic universities,Maracaibo,0
Cities with historic universities,Sioux Falls,2
Cities with historic universities,Mauritius,3
Cities with historic universities,Asheville,0
Cities with historic universities,Tunis,1
Cities with historic universities,Algiers,3
Cities with historic universities,Fukuoka,1
Cities with historic universities,Gold Coast,0
Cities with historic universities,Mangalore,2
Cities with historic universities,Guayaquil,1
Cities with historic universities,Moncton,1
Cities with historic universities,Faro,0
Cities with historic universities,Traverse City,1
Cities with historic universities,Evansville,2
Cities with historic universities,Cebu City,1
Cities with historic universities,Bryan-College Station,3
Cities with historic universities,Freetown,1
Cities with historic universities,Ahmedabad,2
Cities with historic universities,Grand Junction,0
Cities with historic universities,Praia,0
Cities with historic universities,Dalian,2
Cities with historic universities,Ho Chi Minh City,1
Cities with historic universities,Veracruz,1
Cities with historic universities,Yekaterinburg,3
Cities with historic universities,Monterey (California),1
Cities with historic universities,Medford (Oregon),0
Cities with historic universities,Marrakech,2
Cities with historic universities,Gdan虂sk,2
Cities with historic universities,Spokane,2
Cities with historic universities,Split,0
Cities with historic universities,Tegucigalpa,2
Cities with historic universities,Gran Canaria,0
Cities with historic universities,Saint Thomas,2
Cities with historic universities,Ulaanbaatar,1
Cities with historic universities,Corpus Christi,1
Cities with historic universities,Missoula,3
Cities with historic universities,Friedrichshafen,0
Cities with historic universities,Kuala Lumpur,1
Cities with historic universities,Regina,2
Cities with historic universities,Chennai,2
Cities with historic universities,Wenzhou,1
Cities with historic universities,Taichung,2
Cities with historic universities,Kozhikode,2
Cities with historic universities,Aalborg,2
Cities with historic universities,Lincoln,2
Cities with historic universities,Lafayette (Louisiana),2
Cities with historic universities,Karachi,1
Cities with historic universities,Pensacola,2
Cities with historic universities,Dubai,0
Cities with historic universities,Surat,1
Cities with historic universities,Kumamoto,1
Cities with historic universities,St. George (Utah),2
Cities with historic universities,Bismarck,0
Cities with historic universities,Bangkok,3
Cities with historic universities,Cagliari,1
Cities with historic universities,Pretoria,3
Cities with historic universities,Trujillo (Peru),2
Cities with historic universities,Varna,0
Cities with historic universities,Phnom Penh,1
